cell_id,seed,structure,capacity,support_intensity,pre_bottleneck,migrated,first_migration,delta_cap_h7,delta_cap_h30,delta_cap_h90,delta_cap_h180,delta_cap_h360,q_on_h360,q_off_h360,delta_q_h360,bott_on_h360,bott_off_h360,same_terminal_bottleneck,common_bottleneck,I_on,I_off,D_on,D_off,delta_I,delta_D,delta_log_I,delta_log_D,delta_log_q_decomp,q_off,q_on_observed,q_on_control_demand,q_off_supported_demand,observed_effect,production_only_effect,demand_only_effect,residual_nonadditivity
phase_111,2026200004,balanced_capacity,0.4,1.5,logistics,False,,0.052935313000000095,0.14221339200000005,0.17313653900000003,0.184420507,0.2180036489999999,0.850105008,1.0,-0.149894992,logistics,logistics,True,logistics,11484.457308508,11484.457308508,13509.457308508,11484.457308507,0.0,2025.0000000009986,0.0,0.1623953987240481,-0.1623953987240481,1.0,0.850105007643446,1.0,0.850105007643446,-0.149894992356554,0.0,-0.149894992356554,0.0
phase_111,2026200005,balanced_capacity,0.4,1.5,logistics,False,,0.05723361299999996,0.17207910000000004,0.23755885399999999,0.323930233,0.694237148,0.855587206,0.99938138,-0.14379417399999994,logistics,logistics,True,logistics,11997.30327957,11997.30327957,14022.303279569,12004.729650948,0.0,2017.5736286209994,0.0,0.1553484436738711,-0.1553484436738711,0.9993813795400703,0.8555872056376432,0.9993813795400703,0.8555872056376432,-0.1437941739024271,0.0,-0.1437941739024271,0.0
phase_111,2026200006,balanced_capacity,0.4,1.5,logistics,False,,0.0,0.0,0.0,0.0,0.0,0.854058027,1.0,-0.145941973,logistics,logistics,True,logistics,11850.377732186,11850.377732186,13875.377732188,11850.377732188,0.0,2025.0,0.0,0.15775613999629554,-0.15775613999629554,0.9999999999998311,0.8540580271696373,0.9999999999998311,0.8540580271696373,-0.14594197283019383,0.0,-0.14594197283019383,0.0
phase_111,2026200007,balanced_capacity,0.4,1.5,logistics,False,,0.05168293899999998,0.1420370310000001,0.17519773799999994,0.1883184360000001,0.23573569900000002,0.843774259,1.0,-0.15622574099999997,logistics,logistics,True,logistics,10937.012483381,10937.012483381,12962.01248338,10937.012483383,0.0,2024.9999999970005,0.0,0.1698702853377138,-0.1698702853377138,0.9999999999998173,0.8437742593910111,0.9999999999998173,0.8437742593910111,-0.15622574060880612,0.0,-0.15622574060880612,0.0
phase_111,2026200008,balanced_capacity,0.4,1.5,logistics,False,,0.04606937200000005,0.12311980999999994,0.14961579000000003,0.15873955100000003,0.18746137200000001,0.845740234,1.0,-0.15425976600000002,logistics,logistics,True,logistics,11102.207745796,11102.207745796,13127.207745795,11102.207745795,0.0,2025.0,0.0,0.16754301897686874,-0.16754301897686874,1.0,0.8457402336267846,1.0,0.8457402336267846,-0.15425976637321537,0.0,-0.15425976637321537,0.0
phase_111,2026200009,balanced_capacity,0.4,1.5,logistics,False,,0.0,0.0,0.0,0.0,0.0,0.847075843,0.999996411,-0.15292056799999998,logistics,logistics,True,logistics,11216.858155089,11216.858155089,13241.858155096,11216.898409042,0.0,2024.9597460540008,0.0,0.16596145695417833,-0.16596145695417833,0.9999964113116182,0.8470758426582526,0.9999964113116182,0.8470758426582526,-0.15292056865336556,0.0,-0.15292056865336556,0.0
phase_012,2026200000,forcegen_constrained,0.15,1.0,logistics,False,,0.004167618999999956,0.014120577999999995,0.01943166499999993,0.017416793999999958,0.012913283000000053,0.961829847,0.999999994,-0.03817014699999999,logistics,logistics,True,logistics,34017.953741161,34017.953741161,35367.95395804,34017.95392978,0.0,1350.0000282600013,0.0,0.03891771272450098,-0.03891771272450098,0.9999999944553103,0.961829846915074,0.9999999944553103,0.961829846915074,-0.03817014754023629,0.0,-0.03817014754023629,0.0
phase_111,2026200010,balanced_capacity,0.4,1.5,logistics,False,,0.0,0.0,0.0,0.0,0.0,0.8376263,1.0,-0.16237369999999995,logistics,logistics,True,logistics,10446.231450702,10446.231450702,12471.231450701,10446.231450703,0.0,2024.999999997999,0.0,0.1771832212372359,-0.1771832212372359,0.9999999999999042,0.8376262995355462,0.9999999999999042,0.8376262995355462,-0.16237370046435795,0.0,-0.16237370046435795,0.0
phase_111,2026200011,balanced_capacity,0.4,1.5,logistics,False,,0.05289562000000003,0.14322861799999997,0.17422500399999996,0.18513638099999996,0.21723607,0.850256764,1.0,-0.14974323599999995,logistics,logistics,True,logistics,11498.148386238,11498.148386238,13523.148386238,11498.148386238,0.0,2025.0,0.0,0.16221689979629994,-0.16221689979629994,1.0,0.8502567640194818,1.0,0.8502567640194818,-0.1497432359805182,0.0,-0.1497432359805182,0.0
phase_112,2026200000,balanced_capacity,0.4,2.0,logistics,False,,0.035457931000000054,0.10144575099999997,0.12418316500000004,0.12660772099999995,0.13333311299999995,0.828802436,1.0,-0.17119756399999997,logistics,logistics,True,logistics,13071.252463609,13071.252463609,15771.252463626,13071.252463613,0.0,2700.0000000130003,0.0,0.18777346806339648,-0.18777346806339648,0.999999999999694,0.8288024361892538,0.999999999999694,0.8288024361892538,-0.17119756381044027,0.0,-0.17119756381044027,0.0
phase_112,2026200001,balanced_capacity,0.4,2.0,logistics,False,,0.0,0.0,0.0,0.0,0.0,0.820356022,1.0,-0.17964397799999998,logistics,logistics,True,logistics,12329.727317207,12329.727317207,15029.727317223,12329.727317206,0.0,2700.0000000170003,0.0,0.19801685949479708,-0.19801685949479708,1.0,0.8203560222332184,1.0,0.8203560222332184,-0.17964397776678165,0.0,-0.17964397776678165,0.0
phase_112,2026200002,balanced_capacity,0.4,2.0,logistics,False,,0.05902836999999994,0.183523522,0.24996977399999998,0.303366237,0.726892684,0.812911183,1.0,-0.18708881700000002,logistics,logistics,True,logistics,11731.648237924,11731.648237924,14431.648237926,11731.648237925,0.0,2700.0000000010004,0.0,0.20713342172909727,-0.20713342172909727,0.9999999999999148,0.8129111827361154,0.9999999999999148,0.8129111827361154,-0.18708881726379945,0.0,-0.18708881726379945,0.0
phase_112,2026200003,balanced_capacity,0.4,2.0,logistics,False,,0.05212077100000001,0.18031042400000008,0.263279727,0.298813565,0.691800081,0.80892234,0.98937258,-0.18045023999999998,logistics,logistics,True,logistics,11430.380322472,11430.380322472,14130.380322476,11553.16061396,0.0,2577.2197085159987,0.0,0.20136806652765718,-0.20136806652765718,0.9893725798860926,0.8089223404900618,0.9893725798860926,0.8089223404900618,-0.18045023939603078,0.0,-0.18045023939603078,0.0
phase_112,2026200004,balanced_capacity,0.4,2.0,logistics,False,,0.060162461,0.16701584999999997,0.20528457600000005,0.21690034400000002,0.2522548090000001,0.809651156,1.0,-0.19034884399999996,logistics,logistics,True,logistics,11484.48330598,11484.48330598,14184.483305981,11484.48330598,0.0,2700.0000000010004,0.0,0.21115179568364872,-0.21115179568364872,1.0,0.8096511560020996,1.0,0.8096511560020996,-0.19034884399790042,0.0,-0.19034884399790042,0.0
phase_112,2026200005,balanced_capacity,0.4,2.0,logistics,False,,0.0,0.0,0.0,0.0,0.0,0.82146732,0.995511668,-0.17404434800000002,logistics,logistics,True,logistics,12423.281613419,12423.281613419,15123.281613439,12479.292827587,0.0,2643.9887858519996,0.0,0.19216468824830266,-0.19216468824830266,0.9955116676127528,0.8214673197898597,0.9955116676127528,0.8214673197898597,-0.17404434782289313,0.0,-0.17404434782289313,0.0
phase_112,2026200006,balanced_capacity,0.4,2.0,logistics,False,,0.05546440399999997,0.15161199599999997,0.18554485399999998,0.19655810100000004,0.23143533399999994,0.817474201,1.0,-0.182525799,logistics,logistics,True,logistics,12092.429393625,12092.429393625,14792.429393625,12092.429393627,0.0,2699.999999997999,0.0,0.2015359355961054,-0.2015359355961054,0.9999999999998346,0.8174742006094278,0.9999999999998346,0.8174742006094278,-0.1825257993904068,0.0,-0.1825257993904068,0.0
phase_112,2026200007,balanced_capacity,0.4,2.0,logistics,False,,0.05059447299999997,0.14143241399999995,0.17416457800000007,0.18329753400000004,0.21218757,0.804766469,1.0,-0.19523353099999996,logistics,logistics,True,logistics,11129.591600897,11129.591600897,13829.5916009,11129.5916009,0.0,2700.0,0.0,0.21720314422424777,-0.21720314422424777,0.9999999999997304,0.804766469038226,0.9999999999997304,0.804766469038226,-0.19523353096150442,0.0,-0.19523353096150442,0.0
phase_012,2026200001,forcegen_constrained,0.15,1.0,logistics,False,,0.0057780230000000765,-0.01796450000000005,0.006493603999999986,-0.006828920999999988,-0.02368263199999998,0.784840615,1.0,-0.21515938499999998,logistics,logistics,True,logistics,31751.179152422,72050.137016488,40455.576022203,38580.438658545,-40298.957864066004,1875.1373636580029,-0.819432360821847,0.04745910623433748,-0.8668914670561845,1.0,0.78484061467809,0.8229864733637388,1.0,-0.21515938532191003,-0.17701352663626124,0.0,-0.03814585868564879
phase_112,2026200008,balanced_capacity,0.4,2.0,logistics,False,,0.053089461000000004,0.14776922599999998,0.18158587999999998,0.19127347900000002,0.22202541199999992,0.803286038,1.0,-0.19671396200000002,logistics,logistics,True,logistics,11025.512769246,11025.512769246,13725.512769248,11025.512769248,0.0,2700.0,0.0,0.21904441700064023,-0.21904441700064023,0.9999999999998185,0.803286037804624,0.9999999999998185,0.803286037804624,-0.19671396219519444,0.0,-0.19671396219519444,0.0
phase_112,2026200009,balanced_capacity,0.4,2.0,logistics,False,,0.0,0.0,0.0,0.0,0.0,0.806119799,0.999969115,-0.193849316,logistics,logistics,True,logistics,11226.125437828,11226.125437828,13926.125437845,11226.472171579,0.0,2699.6532662659993,0.0,0.21549202776504905,-0.21549202776504905,0.999969114629627,0.8061197989298873,0.999969114629627,0.8061197989298873,-0.19384931569973973,0.0,-0.19384931569973973,0.0
phase_112,2026200010,balanced_capacity,0.4,2.0,logistics,False,,0.0,0.0,0.0,0.0,0.0,0.794620346,1.0,-0.20537965400000002,logistics,logistics,True,logistics,10446.384985615,10446.384985615,13146.384985617,10446.384985615,0.0,2700.000000002001,0.0,0.22989083062264598,-0.22989083062264598,1.0,0.7946203459767855,1.0,0.7946203459767855,-0.20537965402321445,0.0,-0.20537965402321445,0.0
phase_112,2026200011,balanced_capacity,0.4,2.0,logistics,False,,0.0,0.0,0.0,0.0,0.0,0.810000862,1.0,-0.189999138,logistics,logistics,True,logistics,11510.590820253,11510.590820253,14210.590820251,11510.590820253,0.0,2699.999999997999,0.0,0.2107199665695933,-0.2107199665695933,1.0,0.8100008624447671,1.0,0.8100008624447671,-0.1899991375552329,0.0,-0.1899991375552329,0.0
phase_012,2026200002,forcegen_constrained,0.15,1.0,logistics,False,,0.002360766000000014,0.008904532000000076,0.011066164999999906,-0.0001549060000000102,-0.005686506000000091,0.769332214,0.803111969,-0.03377975500000008,logistics,logistics,True,logistics,28844.561865865,28844.561865865,37492.985904453,35915.99051792,0.0,1576.9953865330026,0.0,0.04297125828240678,-0.04297125828240678,0.8031119690677396,0.7693322142806226,0.8031119690677396,0.7693322142806226,-0.03377975478711703,0.0,-0.03377975478711703,0.0
phase_114,2026200000,balanced_capacity,0.55,0.25,logistics,False,,0.0,0.0,0.0,0.0,0.0,0.9762259,1.0,-0.02377410000000002,logistics,logistics,True,logistics,13858.620742874,13858.620742874,14196.120742876,13858.620742874,0.0,337.5000000020009,0.0,0.024061264854601725,-0.024061264854601725,1.0,0.9762258995880007,1.0,0.9762258995880007,-0.023774100411999344,0.0,-0.023774100411999344,0.0
phase_114,2026200001,balanced_capacity,0.55,0.25,logistics,False,,0.002163802999999964,0.005963865000000013,0.007383695999999995,0.007193444999999965,0.006759276000000036,0.98081475,1.0,-0.019185250000000043,logistics,logistics,True,logistics,17254.139205982,17254.139205982,17591.639207172,17254.13920712,0.0,337.50000005200127,0.0,0.019371675398469828,-0.019371675398469828,0.9999999999340449,0.9808147497106237,0.9999999999340449,0.9808147497106237,-0.019185250223421213,0.0,-0.019185250223421213,0.0
phase_114,2026200002,balanced_capacity,0.55,0.25,logistics,False,,0.0024000160000000603,0.006359305000000037,0.007718592000000024,0.007338905000000007,0.006612502000000076,0.979365613,1.0,-0.020634386999999976,logistics,logistics,True,logistics,16018.692550155,16018.692550155,16356.192550781,16018.69255086,0.0,337.49999992099947,0.0,0.02085025016376108,-0.02085025016376108,0.9999999999559889,0.9793656133859904,0.9999999999559889,0.9793656133859904,-0.020634386569998497,0.0,-0.020634386569998497,0.0
phase_114,2026200003,balanced_capacity,0.55,0.25,logistics,False,,0.0020494990000000657,0.005672617999999963,0.007025635999999946,0.006771842000000028,0.006237607000000089,0.979627464,1.0,-0.020372535999999997,logistics,logistics,True,logistics,16228.920881834,16228.920881834,16566.42088348,16228.920883419,0.0,337.50000006100163,0.0,0.020582918008006688,-0.020582918008006688,0.9999999999023348,0.9796274642531534,0.9999999999023348,0.9796274642531534,-0.0203725356491814,0.0,-0.0203725356491814,0.0
phase_012,2026200003,forcegen_constrained,0.15,1.0,logistics,False,,4.853000000082375e-06,0.006376206999999967,0.014117754000000038,0.03365564200000004,-0.04519049499999994,1.0,1.0,0.0,logistics,logistics,True,logistics,41249.449877652,43363.753358816,40856.544475924,39583.613372494,-2114.3034811640027,1272.9311034299972,-0.04998613969596197,0.031651787067973995,-0.08163792676393597,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
phase_114,2026200004,balanced_capacity,0.55,0.25,logistics,False,,0.0022813760000000016,0.0060144500000000045,0.007368734000000043,0.00714778100000002,0.006654965000000068,0.979131772,1.0,-0.02086822799999999,logistics,logistics,True,logistics,15835.411425111,15835.411425111,16172.911425685,15835.411425774,0.0,337.4999999110005,0.0,0.021089046740689666,-0.021089046740689666,0.9999999999581318,0.9791317721534046,0.9999999999581318,0.9791317721534046,-0.02086822780472719,0.0,-0.02086822780472719,0.0
phase_114,2026200005,balanced_capacity,0.55,0.25,logistics,False,,0.0026219299999999945,0.006871531000000042,0.008345905000000098,0.008129613000000036,0.007629600999999986,0.979956061,1.0,-0.02004393900000001,logistics,logistics,True,logistics,16500.507856702,16500.507856702,16838.007857039,16500.507857077,0.0,337.4999999620013,0.0,0.020247543891141594,-0.020247543891141594,0.9999999999772735,0.9799560611206205,0.9999999999772735,0.9799560611206205,-0.02004393885665301,0.0,-0.02004393885665301,0.0
phase_114,2026200006,balanced_capacity,0.55,0.25,logistics,False,,0.002568986999999967,0.0066387720000000705,0.00803970399999998,0.0077876439999999825,0.007224893999999926,0.97971083,1.0,-0.020289169999999968,logistics,logistics,True,logistics,16296.990013478,16296.990013478,16634.490013687,16296.990013786,0.0,337.49999990099786,0.0,0.02049782254287878,-0.02049782254287878,0.9999999999811008,0.9797108297320026,0.9999999999811008,0.9797108297320026,-0.020289170249098154,0.0,-0.020289170249098154,0.0
phase_114,2026200007,balanced_capacity,0.55,0.25,logistics,False,,0.002429812000000031,0.006376841000000022,0.007786041000000021,0.00758533699999997,0.007124101000000049,0.979010033,1.0,-0.020989966999999998,logistics,logistics,True,logistics,15741.610383575,15741.610383575,16079.110383999,15741.610384064,0.0,337.4999999349984,0.0,0.021213388519449903,-0.021213388519449903,0.9999999999689357,0.9790100327465965,0.9999999999689357,0.9790100327465965,-0.020989967222339256,0.0,-0.020989967222339256,0.0
phase_114,2026200008,balanced_capacity,0.55,0.25,logistics,False,,0.002160574999999998,0.00585467499999992,0.007211121999999959,0.006954369000000016,0.0063522780000000445,0.979615151,1.0,-0.020384849000000038,logistics,logistics,True,logistics,16218.914193497,16218.914193497,16556.414194676,16218.914194681,0.0,337.4999999949996,0.0,0.02059548730054778,-0.02059548730054778,0.9999999999269988,0.979615151130519,0.9999999999269988,0.979615151130519,-0.020384848796479837,0.0,-0.020384848796479837,0.0
phase_114,2026200009,balanced_capacity,0.55,0.25,logistics,False,,0.0016803490000000254,0.005099697000000014,0.006445601000000023,0.006022937999999978,0.005256606999999969,0.978983314,1.0,-0.02101668599999995,logistics,logistics,True,logistics,15721.168997142,15721.168997142,16058.669001675,15721.169001211,0.0,337.50000046400055,0.0,0.021240680295207995,-0.021240680295207995,0.999999999741177,0.978983313965946,0.999999999741177,0.978983313965946,-0.02101668577523108,0.0,-0.02101668577523108,0.0
phase_114,2026200010,balanced_capacity,0.55,0.25,logistics,False,,0.0,0.0,0.0,0.0,0.0,0.977041671,1.0,-0.022958329000000055,logistics,logistics,True,logistics,14363.047194974,14363.047194974,14700.547194979,14363.047194974,0.0,337.5000000050004,0.0,0.023225975924218788,-0.023225975924218788,1.0,0.9770416709304349,1.0,0.9770416709304349,-0.022958329069565075,0.0,-0.022958329069565075,0.0
phase_114,2026200011,balanced_capacity,0.55,0.25,logistics,False,,0.0022360339999999423,0.00581556399999994,0.007086609999999993,0.0068326580000001025,0.006263414999999939,0.979908011,1.0,-0.020091988999999977,logistics,logistics,True,logistics,16460.239762922,16460.239762922,16797.739763252,16460.239763396,0.0,337.4999998560015,0.0,0.02029657788621643,-0.02029657788621643,0.9999999999712034,0.9799080111320487,0.9999999999712034,0.9799080111320487,-0.02009198883915464,0.0,-0.02009198883915464,0.0
phase_115,2026200000,balanced_capacity,0.55,0.5,logistics,False,,0.0,0.0,0.0,0.0,0.0,0.95355633,1.0,-0.04644367000000005,logistics,logistics,True,logistics,13858.735268406,13858.735268406,14533.735268406,13858.735268406,0.0,675.0,0.0,0.047556778265016614,-0.047556778265016614,1.0,0.9535563303215422,1.0,0.9535563303215422,-0.04644366967845781,0.0,-0.04644366967845781,0.0
phase_115,2026200001,balanced_capacity,0.55,0.5,logistics,False,,0.0,0.0,0.0,0.0,0.0,0.962111972,1.0,-0.03788802800000002,logistics,logistics,True,logistics,17140.654180516,17140.654180516,17815.654180587,17140.654180769,0.0,674.9999998179992,0.0,0.03862443981020138,-0.03862443981020138,0.9999999999852398,0.962111972244807,0.9999999999852398,0.962111972244807,-0.03788802774043276,0.0,-0.03788802774043276,0.0
phase_012,2026200004,forcegen_constrained,0.15,1.0,logistics,False,,5.060000000001175e-06,1.0426000000007818e-05,3.728000000036147e-06,-0.03766885600000003,-0.015339500000000006,0.952655168,0.999647988,-0.046992819999999935,logistics,logistics,True,logistics,27418.519130666,27418.519130666,28781.158227596,27428.174167156,0.0,1352.9840604399978,0.0,0.048150205454290725,-0.048150205454290725,0.9996479883629454,0.9526551681431823,0.9996479883629454,0.9526551681431823,-0.04699282021976314,0.0,-0.04699282021976314,0.0
phase_115,2026200002,balanced_capacity,0.55,0.5,logistics,False,,0.004596329999999926,0.012341526000000047,0.01504085300000002,0.014269757999999966,0.012811314000000018,0.959565732,1.0,-0.04043426800000005,logistics,logistics,True,logistics,16018.761023018,16018.761023018,16693.761023907,16018.761024013,0.0,674.999999894002,0.0,0.04127445891290682,-0.04127445891290682,0.9999999999378854,0.9595657323761649,0.9999999999378854,0.9595657323761649,-0.040434267561720416,0.0,-0.040434267561720416,0.0
phase_115,2026200003,balanced_capacity,0.55,0.5,logistics,False,,0.004087540999999972,0.011321814999999957,0.013991973999999963,0.013436585000000001,0.01221011400000005,0.960073425,1.0,-0.039926574999999964,logistics,logistics,True,logistics,16231.033143736,16231.033143736,16906.03314556,16231.033145437,0.0,675.0000001229982,0.0,0.04074551305674715,-0.04074551305674715,0.9999999998952007,0.9600734249121431,0.9999999998952007,0.9600734249121431,-0.03992657498305763,0.0,-0.03992657498305763,0.0
phase_115,2026200004,balanced_capacity,0.55,0.5,logistics,False,,0.004461920000000008,0.01186171799999991,0.014578086999999962,0.014135809,0.013131498999999991,0.959117215,1.0,-0.04088278499999998,logistics,logistics,True,logistics,15835.616761265,15835.616761265,16510.616761973,15835.616762135,0.0,674.9999998380008,0.0,0.041741985577099364,-0.041741985577099364,0.9999999999450606,0.9591172146722798,0.9999999999450606,0.9591172146722798,-0.040882785272780775,0.0,-0.040882785272780775,0.0
phase_115,2026200005,balanced_capacity,0.55,0.5,logistics,False,,0.0046959060000000274,0.012476158999999987,0.015298727000000012,0.014902368,0.013984820000000009,0.961295356,1.0,-0.038704643999999955,logistics,logistics,True,logistics,16764.767549502,16764.767549502,17439.767550085,16764.767550177,0.0,674.9999999079992,0.0,0.039473575204556015,-0.039473575204556015,0.9999999999597371,0.9612953556494102,0.9999999999597371,0.9612953556494102,-0.03870464431032694,0.0,-0.03870464431032694,0.0
phase_115,2026200006,balanced_capacity,0.55,0.5,logistics,False,,0.0,0.0,0.0,0.0,0.0,0.960199367,1.0,-0.03980063300000003,logistics,logistics,True,logistics,16284.52968139,16284.52968139,16959.529690036,16284.529687901,0.0,675.0000021350006,0.0,0.04061434120753571,-0.04061434120753571,0.9999999996001727,0.9601993674952806,0.9999999996001727,0.9601993674952806,-0.03980063210489215,0.0,-0.03980063210489215,0.0
phase_115,2026200007,balanced_capacity,0.55,0.5,logistics,False,,0.004687892999999943,0.012438037999999985,0.01524273899999995,0.014853894000000034,0.013917953999999955,0.958883185,1.0,-0.04111681499999997,logistics,logistics,True,logistics,15741.641066712,15741.641066712,16416.641067285,15741.641067387,0.0,674.9999998980002,0.0,0.04198602108895245,-0.04198602108895245,0.9999999999571201,0.9588831845804233,0.9999999999571201,0.9588831845804233,-0.04111681537669676,0.0,-0.04111681537669676,0.0
phase_115,2026200008,balanced_capacity,0.55,0.5,logistics,False,,0.004521826000000062,0.012022642000000028,0.014694995000000044,0.014156069000000104,0.013015334999999961,0.958589348,1.0,-0.04141065200000005,logistics,logistics,True,logistics,15625.153859732,15625.153859732,16300.153860433,15625.153860603,0.0,674.9999998299991,0.0,0.04229250440595985,-0.04229250440595985,0.9999999999442565,0.9585893478993781,0.9999999999442565,0.9585893478993781,-0.04141065204487837,0.0,-0.04141065204487837,0.0
phase_115,2026200009,balanced_capacity,0.55,0.5,logistics,False,,0.003158220999999961,0.009784663999999998,0.01245544300000001,0.011618456999999971,0.010111968999999998,0.958831847,1.0,-0.041168152999999985,logistics,logistics,True,logistics,15721.169247173,15721.169247173,16396.169253345,15721.169252085,0.0,675.0000012600012,0.0,0.04203956129385382,-0.04203956129385382,0.9999999996875552,0.9588318468940974,0.9999999996875552,0.9588318468940974,-0.04116815279345776,0.0,-0.04116815279345776,0.0
phase_115,2026200010,balanced_capacity,0.55,0.5,logistics,False,,0.0,0.0,0.0,0.0,0.0,0.95511446,1.0,-0.04488554,logistics,logistics,True,logistics,14363.250696084,14363.250696084,15038.250696085,14363.250696084,0.0,675.0000000010004,0.0,0.04592409206092982,-0.04592409206092982,1.0,0.9551144602093429,1.0,0.9551144602093429,-0.044885539790657125,0.0,-0.044885539790657125,0.0
phase_115,2026200011,balanced_capacity,0.55,0.5,logistics,False,,0.0,0.0,0.0,0.0,0.0,0.960581052,1.0,-0.03941894800000001,logistics,logistics,True,logistics,16448.744901303,16448.744901303,17123.744905542,16448.744904836,0.0,675.0000007060007,0.0,0.04021691455288961,-0.04021691455288961,0.9999999997852115,0.9605810523362479,0.9999999997852115,0.9605810523362479,-0.03941894744896357,0.0,-0.03941894744896357,0.0
phase_012,2026200005,forcegen_constrained,0.15,1.0,logistics,False,,0.0013895900000000516,0.004790430000000012,0.0077095590000000325,0.1082137689999999,0.011231953999999988,1.0,1.0,0.0,logistics,logistics,True,logistics,43137.615497251,69530.002531813,41567.673373676,36667.041017574,-26392.38703456201,4900.632356101996,-0.4773629846825739,0.12544449617626402,-0.602807480858838,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
phase_116,2026200000,balanced_capacity,0.55,0.75,logistics,False,,0.0,0.0,0.0,0.0,0.0,0.931916063,1.0,-0.06808393700000004,logistics,logistics,True,logistics,13858.849240376,13858.849240376,14871.349240375,13858.849240376,0.0,1012.4999999990014,0.0,0.07051252916563318,-0.07051252916563318,1.0,0.9319160633219404,1.0,0.9319160633219404,-0.06808393667805956,0.0,-0.06808393667805956,0.0
phase_116,2026200001,balanced_capacity,0.55,0.75,logistics,False,,0.0,0.0,0.0,0.0,0.0,0.944226919,1.0,-0.055773081,logistics,logistics,True,logistics,17141.41913539,17141.41913539,18153.919135538,17141.419135785,0.0,1012.4999997529994,0.0,0.05738876127151361,-0.05738876127151361,0.9999999999769563,0.944226919124811,0.9999999999769563,0.944226919124811,-0.055773080852145274,0.0,-0.055773080852145274,0.0
phase_116,2026200002,balanced_capacity,0.55,0.75,logistics,False,,0.006677869000000003,0.01809753699999994,0.02215829300000005,0.020981692999999968,0.018778795000000015,0.940550732,1.0,-0.059449268000000055,logistics,logistics,True,logistics,16018.828433918,16018.828433918,17031.328435043,16018.828435146,0.0,1012.4999998969997,0.0,0.06128968963639156,-0.06128968963639156,0.9999999999233402,0.9405507324348394,0.9999999999233402,0.9405507324348394,-0.05944926748850077,0.0,-0.05944926748850077,0.0
phase_116,2026200003,balanced_capacity,0.55,0.75,logistics,False,,0.004954014000000062,0.014906150999999923,0.019056096999999994,0.018378241999999934,0.016894733999999967,0.941289465,1.0,-0.05871053500000001,logistics,logistics,True,logistics,16233.127401936,16233.127401936,17245.627407365,16233.127405911,0.0,1012.5000014539983,0.0,0.06050457184147009,-0.06050457184147009,0.9999999997551304,0.9412894653518611,0.9999999997551304,0.9412894653518611,-0.05871053440326934,0.0,-0.05871053440326934,0.0
phase_116,2026200004,balanced_capacity,0.55,0.75,logistics,False,,0.0,0.0,0.0,0.0,0.0,0.941257518,1.0,-0.058742481999999985,logistics,logistics,True,logistics,16223.748161735,16223.748161735,17236.248167015,16223.748165681,0.0,1012.5000013340014,0.0,0.06053851287302617,-0.06053851287302617,0.9999999997567763,0.941257517560137,0.9999999997567763,0.941257517560137,-0.058742482196639356,0.0,-0.058742482196639356,0.0
phase_116,2026200005,balanced_capacity,0.55,0.75,logistics,False,,0.0068566070000000146,0.018370151999999917,0.02250102899999995,0.021986861999999996,0.020451467999999973,0.94305171,1.0,-0.05694829000000001,logistics,logistics,True,logistics,16766.787245956,16766.787245956,17779.287246658,16766.787246778,0.0,1012.4999998800013,0.0,0.05863416184920832,-0.05863416184920832,0.9999999999509744,0.9430517103045104,0.9999999999509744,0.9430517103045104,-0.056948289646464034,0.0,-0.056948289646464034,0.0
phase_116,2026200006,balanced_capacity,0.55,0.75,logistics,False,,0.0,0.0,0.0,0.0,0.0,0.942344237,1.0,-0.05765576299999997,logistics,logistics,True,logistics,16548.623889622,16548.623889622,17561.12389108,16548.623891145,0.0,1012.4999999350002,0.0,0.059384639273016945,-0.059384639273016945,0.9999999999079682,0.942344236750571,0.9999999999079682,0.942344236750571,-0.05765576315739718,0.0,-0.05765576315739718,0.0
phase_116,2026200007,balanced_capacity,0.55,0.75,logistics,False,,0.007064140999999968,0.018666713,0.022876609999999964,0.022276359000000023,0.02086010100000002,0.939567288,1.0,-0.060432712,logistics,logistics,True,logistics,15741.671116167,15741.671116167,16754.171116616,15741.671116838,0.0,1012.4999997779978,0.0,0.06233584173823265,-0.06233584173823265,0.9999999999573742,0.9395672878472126,0.9999999999573742,0.9395672878472126,-0.06043271211016166,0.0,-0.06043271211016166,0.0
phase_116,2026200008,balanced_capacity,0.55,0.75,logistics,False,,0.006692971999999964,0.017850209000000006,0.021923772000000064,0.02110655699999997,0.019343592999999992,0.939144614,1.0,-0.060855385999999956,logistics,logistics,True,logistics,15625.30429017,15625.30429017,16637.804290913,15625.304291177,0.0,1012.499999736001,0.0,0.06278580294715237,-0.06278580294715237,0.9999999999355531,0.9391446140945416,0.9999999999355531,0.9391446140945416,-0.06085538584101147,0.0,-0.06085538584101147,0.0
phase_116,2026200009,balanced_capacity,0.55,0.75,logistics,False,,0.004893755,0.014924177000000038,0.018918316999999907,0.017643789999999937,0.015345194000000006,0.939493247,1.0,-0.06050675299999997,logistics,logistics,True,logistics,15721.169498793,15721.169498793,16733.669504963,15721.169503269,0.0,1012.5000016939994,0.0,0.06241464764972555,-0.06241464764972555,0.9999999997152884,0.9394932470807014,0.9999999997152884,0.9394932470807014,-0.06050675263458705,0.0,-0.06050675263458705,0.0
