cell_id,factor_structure,factor_capacity_level,factor_support_intensity,seed,horizon_days,control_capability,withdrawn_capability,supported_capability,supported_vs_control,retained_vs_control,dependency_gap
phase_066,logistics_constrained,0.8,0.5,2026200010,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_066,logistics_constrained,0.8,0.5,2026200011,7,0.884819282,0.868128501,0.870284078,-0.01453520400000008,-0.016690780999999988,0.0021555769999999086
phase_066,logistics_constrained,0.8,0.5,2026200011,30,0.883191835,0.854590944,0.856596123,-0.026595711999999994,-0.02860089099999996,0.002005178999999968
phase_066,logistics_constrained,0.8,0.5,2026200011,90,0.889931789,0.856196853,0.857946108,-0.03198568099999999,-0.03373493599999999,0.0017492550000000051
phase_066,logistics_constrained,0.8,0.5,2026200011,180,0.884115219,0.860487343,0.861593109,-0.02252211000000004,-0.023627876000000048,0.001105766000000008
phase_066,logistics_constrained,0.8,0.5,2026200011,360,0.864030882,0.856194261,0.876194255,0.012163373000000033,-0.007836621000000044,0.019999994000000076
phase_067,logistics_constrained,0.8,0.75,2026200000,7,0.823153716,0.834318023,0.835911103,0.012757387000000064,0.01116430700000004,0.0015930800000000245
phase_067,logistics_constrained,0.8,0.75,2026200000,30,0.522322822,0.559366864,0.577014044,0.054691221999999984,0.037044042,0.017647179999999985
phase_067,logistics_constrained,0.8,0.75,2026200000,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_067,logistics_constrained,0.8,0.75,2026200000,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_067,logistics_constrained,0.8,0.75,2026200000,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_067,logistics_constrained,0.8,0.75,2026200001,7,0.852596307,0.814295546,0.869698204,0.017101896999999977,-0.038300761000000016,0.055402657999999994
phase_067,logistics_constrained,0.8,0.75,2026200001,30,0.870286315,0.598671449,0.815445256,-0.054841059000000025,-0.27161486599999995,0.21677380699999993
phase_067,logistics_constrained,0.8,0.75,2026200001,90,0.867692426,0.0,0.759760009,-0.107932417,-0.867692426,0.759760009
phase_067,logistics_constrained,0.8,0.75,2026200001,180,0.141004,0.0,0.681257342,0.540253342,-0.141004,0.681257342
phase_067,logistics_constrained,0.8,0.75,2026200001,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_067,logistics_constrained,0.8,0.75,2026200002,7,0.904271273,0.874606974,0.877366925,-0.026904347999999967,-0.029664299000000005,0.0027599510000000382
phase_067,logistics_constrained,0.8,0.75,2026200002,30,0.904730112,0.834602423,0.83732918,-0.06740093199999997,-0.07012768899999999,0.002726757000000024
phase_067,logistics_constrained,0.8,0.75,2026200002,90,0.905598815,0.839351847,0.841778069,-0.06382074599999998,-0.06624696799999996,0.002426221999999978
phase_067,logistics_constrained,0.8,0.75,2026200002,180,0.906845699,0.838320253,0.839362943,-0.06748275599999998,-0.06852544599999999,0.0010426900000000128
phase_067,logistics_constrained,0.8,0.75,2026200002,360,0.909230383,0.837204022,0.837595302,-0.07163508100000004,-0.07202636100000004,0.00039127999999999385
phase_067,logistics_constrained,0.8,0.75,2026200003,7,0.849141503,0.819020927,0.869954502,0.020812999,-0.030120576000000066,0.050933575000000064
phase_067,logistics_constrained,0.8,0.75,2026200003,30,0.747632208,0.625735034,0.814230666,0.06659845800000008,-0.121897174,0.18849563200000008
phase_067,logistics_constrained,0.8,0.75,2026200003,90,0.642921472,0.28626355,0.762266119,0.11934464699999991,-0.35665792200000007,0.476002569
phase_067,logistics_constrained,0.8,0.75,2026200003,180,0.0,0.0,0.694728337,0.694728337,0.0,0.694728337
phase_067,logistics_constrained,0.8,0.75,2026200003,360,0.0,0.0,0.446461302,0.446461302,0.0,0.446461302
phase_067,logistics_constrained,0.8,0.75,2026200004,7,0.894590977,0.874042204,0.875563691,-0.019027286000000032,-0.02054877300000002,0.001521486999999988
phase_067,logistics_constrained,0.8,0.75,2026200004,30,0.900027493,0.840110677,0.847903732,-0.052123760999999935,-0.059916815999999984,0.007793055000000049
phase_067,logistics_constrained,0.8,0.75,2026200004,90,0.900741309,0.825617728,0.828091209,-0.07265010000000005,-0.07512358100000005,0.0024734809999999996
phase_067,logistics_constrained,0.8,0.75,2026200004,180,0.901895942,0.821966203,0.823553826,-0.07834211599999996,-0.079929739,0.001587623000000038
phase_067,logistics_constrained,0.8,0.75,2026200004,360,0.898191082,0.817517056,0.817827663,-0.08036341899999999,-0.08067402599999995,0.0003106069999999628
phase_067,logistics_constrained,0.8,0.75,2026200005,7,0.874278566,0.900226928,0.900227419,0.02594885300000005,0.025948362000000058,4.909999999913595e-07
phase_067,logistics_constrained,0.8,0.75,2026200005,30,0.845317586,0.882694547,0.886336334,0.04101874800000005,0.0373769610000001,0.003641786999999952
phase_067,logistics_constrained,0.8,0.75,2026200005,90,0.749283204,0.834814506,0.629213389,-0.12006981500000002,0.08553130199999992,-0.20560111699999994
phase_067,logistics_constrained,0.8,0.75,2026200005,180,0.746391425,0.702060266,0.514452515,-0.23193891,-0.04433115899999995,-0.18760775100000004
phase_067,logistics_constrained,0.8,0.75,2026200005,360,0.747465383,0.690153563,0.452365423,-0.29509996,-0.05731182000000001,-0.23778813999999998
phase_067,logistics_constrained,0.8,0.75,2026200006,7,0.861987929,0.900136621,0.900136725,0.038148795999999985,0.03814869200000004,1.0399999994525899e-07
phase_067,logistics_constrained,0.8,0.75,2026200006,30,0.882061054,0.900607151,0.900607327,0.018546273000000002,0.018546096999999984,1.7600000001838367e-07
phase_067,logistics_constrained,0.8,0.75,2026200006,90,0.843975259,0.89936073,0.898303462,0.054328202999999964,0.05538547100000002,-0.0010572680000000556
phase_067,logistics_constrained,0.8,0.75,2026200006,180,0.729815582,0.881875306,0.708331939,-0.02148364299999994,0.152059724,-0.17354336699999995
phase_067,logistics_constrained,0.8,0.75,2026200006,360,0.683629154,0.728368917,0.695263893,0.011634739000000005,0.04473976299999993,-0.03310502399999993
phase_067,logistics_constrained,0.8,0.75,2026200007,7,0.903094115,0.903120509,0.903120639,2.6523999999916725e-05,2.639399999992964e-05,1.299999999870849e-07
phase_067,logistics_constrained,0.8,0.75,2026200007,30,0.903506283,0.903529602,0.903529793,2.351000000000436e-05,2.3318999999966117e-05,1.910000000382439e-07
phase_067,logistics_constrained,0.8,0.75,2026200007,90,0.904314226,0.903947599,0.904320345,6.119000000026631e-06,-0.00036662700000000825,0.0003727460000000349
phase_067,logistics_constrained,0.8,0.75,2026200007,180,0.905507526,0.905502411,0.905516531,9.005000000006369e-06,-5.114999999999981e-06,1.412000000000635e-05
phase_067,logistics_constrained,0.8,0.75,2026200007,360,0.90783718,0.907837506,0.907847382,1.02020000000147e-05,3.2599999999494145e-07,9.876000000019758e-06
phase_067,logistics_constrained,0.8,0.75,2026200008,7,0.90290089,0.900603004,0.901568464,-0.0013324259999999422,-0.0022978859999999157,0.0009654599999999736
phase_067,logistics_constrained,0.8,0.75,2026200008,30,0.874172833,0.867733327,0.872583838,-0.001588995000000093,-0.006439505999999984,0.004850510999999891
phase_067,logistics_constrained,0.8,0.75,2026200008,90,0.800444199,0.788394486,0.810483311,0.010039112000000072,-0.012049713000000017,0.02208882500000009
phase_067,logistics_constrained,0.8,0.75,2026200008,180,0.807751136,0.787385815,0.78860926,-0.019141876000000058,-0.020365320999999992,0.0012234449999999342
phase_067,logistics_constrained,0.8,0.75,2026200008,360,0.811352319,0.789378953,0.791136242,-0.020216077000000054,-0.021973365999999994,0.0017572889999999397
phase_067,logistics_constrained,0.8,0.75,2026200009,7,0.899874013,0.81805552,0.821216713,-0.07865730000000004,-0.08181849299999999,0.003161192999999951
