assay,seed_or_case,focal_or_pair,initial_prof_or_replicate,staffing_or_quality,parent_standard_or_initial_experience,start_membership_or_turnover,time_or_post_experience,professionalism_or_capability,intelligence_or_loss_actor,remaining_membership_or_loss_defender,cumulative_disrupted
veterancy,2026093300,2,7,0.62500000000000000,0.90000000000000002,0.40000000000000002,0.57999999999999996,0.65000000000000002,0.01415746579188726,0.01528019586681148,
veterancy,2026093300,2,7,0.62500000000000000,0.90000000000000002,0.59999999999999998,0.41999999999999998,0.59999999999999998,0.01467670174544878,0.01473960935022774,
veterancy,2026093300,0,8,0.93750000000000000,0.10000000000000001,0.00000000000000000,0.10000000000000001,0.75000000000000000,0.01047735826470341,0.01536166983255111,
veterancy,2026093300,0,8,0.93750000000000000,0.10000000000000001,0.20000000000000001,0.10000000000000001,0.75000000000000000,0.01047735826470341,0.01536166983255111,
veterancy,2026093300,0,8,0.93750000000000000,0.10000000000000001,0.40000000000000002,0.10000000000000001,0.75000000000000000,0.01047735826470341,0.01536166983255111,
veterancy,2026093300,0,8,0.93750000000000000,0.10000000000000001,0.59999999999999998,0.10000000000000001,0.75000000000000000,0.01047735826470341,0.01536166983255111,
veterancy,2026093300,1,8,0.75000000000000000,0.50000000000000000,0.00000000000000000,0.50000000000000000,0.75000000000000000,0.01047735826470341,0.01536166983255111,
veterancy,2026093300,1,8,0.75000000000000000,0.50000000000000000,0.20000000000000001,0.41999999999999998,0.71999999999999997,0.01067160494587029,0.01508205365510730,
veterancy,2026093300,1,8,0.75000000000000000,0.50000000000000000,0.40000000000000002,0.34000000000000002,0.69000000000000006,0.01087795535852047,0.01479595319847101,
veterancy,2026093300,1,8,0.75000000000000000,0.50000000000000000,0.59999999999999998,0.26000000000000001,0.66000000000000003,0.01109774118005623,0.01450292593496124,
veterancy,2026093300,2,8,0.62500000000000000,0.90000000000000002,0.00000000000000000,0.90000000000000002,0.75000000000000000,0.01047735826470341,0.01536166983255111,
veterancy,2026093300,2,8,0.62500000000000000,0.90000000000000002,0.20000000000000001,0.73999999999999999,0.70000000000000007,0.01080774887524888,0.01489206681590474,
veterancy,2026093300,2,8,0.62500000000000000,0.90000000000000002,0.40000000000000002,0.57999999999999996,0.65000000000000002,0.01117424920241683,0.01440362707723705,
veterancy,2026093300,2,8,0.62500000000000000,0.90000000000000002,0.59999999999999998,0.41999999999999998,0.59999999999999998,0.01158407339166376,0.01389405202625437,
veterancy,2026093300,0,9,0.93750000000000000,0.10000000000000001,0.00000000000000000,0.10000000000000001,0.75000000000000000,0.01124184501988168,0.01082942201953870,
veterancy,2026093300,0,9,0.93750000000000000,0.10000000000000001,0.20000000000000001,0.10000000000000001,0.75000000000000000,0.01124184501988168,0.01082942201953870,
veterancy,2026093300,0,9,0.93750000000000000,0.10000000000000001,0.40000000000000002,0.10000000000000001,0.75000000000000000,0.01124184501988168,0.01082942201953870,
veterancy,2026093300,0,9,0.93750000000000000,0.10000000000000001,0.59999999999999998,0.10000000000000001,0.75000000000000000,0.01124184501988168,0.01082942201953870,
veterancy,2026093300,1,9,0.75000000000000000,0.50000000000000000,0.00000000000000000,0.50000000000000000,0.75000000000000000,0.01124184501988168,0.01082942201953870,
veterancy,2026093300,1,9,0.75000000000000000,0.50000000000000000,0.20000000000000001,0.41999999999999998,0.71999999999999997,0.01145026502711391,0.01063230272052783,
veterancy,2026093300,1,9,0.75000000000000000,0.50000000000000000,0.40000000000000002,0.34000000000000002,0.69000000000000006,0.01167167192188583,0.01043061223904556,
veterancy,2026093300,1,9,0.75000000000000000,0.50000000000000000,0.59999999999999998,0.26000000000000001,0.66000000000000003,0.01190749454824356,0.01022403860907127,
veterancy,2026093300,2,9,0.62500000000000000,0.90000000000000002,0.00000000000000000,0.90000000000000002,0.75000000000000000,0.01124184501988168,0.01082942201953870,
veterancy,2026093300,2,9,0.62500000000000000,0.90000000000000002,0.20000000000000001,0.73999999999999999,0.70000000000000007,0.01159634278028454,0.01049836886552964,
veterancy,2026093300,2,9,0.62500000000000000,0.90000000000000002,0.40000000000000002,0.57999999999999996,0.65000000000000002,0.01198958502452831,0.01015403650330575,
veterancy,2026093300,2,9,0.62500000000000000,0.90000000000000002,0.59999999999999998,0.41999999999999998,0.59999999999999998,0.01242931228253701,0.00979480450978724,
veterancy,2026093300,0,10,0.93750000000000000,0.10000000000000001,0.00000000000000000,0.10000000000000001,0.75000000000000000,0.01278607550279446,0.01385719429477376,
veterancy,2026093300,0,10,0.93750000000000000,0.10000000000000001,0.20000000000000001,0.10000000000000001,0.75000000000000000,0.01278607550279446,0.01385719429477376,
veterancy,2026093300,0,10,0.93750000000000000,0.10000000000000001,0.40000000000000002,0.10000000000000001,0.75000000000000000,0.01278607550279446,0.01385719429477376,
veterancy,2026093300,0,10,0.93750000000000000,0.10000000000000001,0.59999999999999998,0.10000000000000001,0.75000000000000000,0.01278607550279446,0.01385719429477376,
veterancy,2026093300,1,10,0.75000000000000000,0.50000000000000000,0.00000000000000000,0.50000000000000000,0.75000000000000000,0.01278607550279446,0.01385719429477376,
veterancy,2026093300,1,10,0.75000000000000000,0.50000000000000000,0.20000000000000001,0.41999999999999998,0.71999999999999997,0.01302312502127233,0.01360496288106435,
veterancy,2026093300,1,10,0.75000000000000000,0.50000000000000000,0.40000000000000002,0.34000000000000002,0.69000000000000006,0.01327494536467566,0.01334688223887849,
veterancy,2026093300,1,10,0.75000000000000000,0.50000000000000000,0.59999999999999998,0.26000000000000001,0.66000000000000003,0.01354316164950649,0.01308255318035924,
veterancy,2026093300,2,10,0.62500000000000000,0.90000000000000002,0.00000000000000000,0.90000000000000002,0.75000000000000000,0.01278607550279446,0.01385719429477376,
veterancy,2026093300,2,10,0.62500000000000000,0.90000000000000002,0.20000000000000001,0.73999999999999999,0.70000000000000007,0.01318926867278276,0.01343358277896755,
veterancy,2026093300,2,10,0.62500000000000000,0.90000000000000002,0.40000000000000002,0.57999999999999996,0.65000000000000002,0.01363652844347848,0.01299297935279151,
veterancy,2026093300,2,10,0.62500000000000000,0.90000000000000002,0.59999999999999998,0.41999999999999998,0.59999999999999998,0.01413665861887159,0.01253331054294165,
veterancy,2026093300,0,11,0.93750000000000000,0.10000000000000001,0.00000000000000000,0.10000000000000001,0.75000000000000000,0.00732936537774219,0.00395988514538988,
veterancy,2026093300,0,11,0.93750000000000000,0.10000000000000001,0.20000000000000001,0.10000000000000001,0.75000000000000000,0.00732936537774219,0.00395988514538988,
veterancy,2026093300,0,11,0.93750000000000000,0.10000000000000001,0.40000000000000002,0.10000000000000001,0.75000000000000000,0.00732936537774219,0.00395988514538988,
veterancy,2026093300,0,11,0.93750000000000000,0.10000000000000001,0.59999999999999998,0.10000000000000001,0.75000000000000000,0.00732936537774219,0.00395988514538988,
veterancy,2026093300,1,11,0.75000000000000000,0.50000000000000000,0.00000000000000000,0.50000000000000000,0.75000000000000000,0.00732936537774219,0.00395988514538988,
veterancy,2026093300,1,11,0.75000000000000000,0.50000000000000000,0.20000000000000001,0.41999999999999998,0.71999999999999997,0.00746524933472040,0.00388780652636342,
veterancy,2026093300,1,11,0.75000000000000000,0.50000000000000000,0.40000000000000002,0.34000000000000002,0.69000000000000006,0.00760960037550285,0.00381405640930757,
veterancy,2026093300,1,11,0.75000000000000000,0.50000000000000000,0.59999999999999998,0.26000000000000001,0.66000000000000003,0.00776335006604370,0.00373852072076488,
veterancy,2026093300,2,11,0.62500000000000000,0.90000000000000002,0.00000000000000000,0.90000000000000002,0.75000000000000000,0.00732936537774219,0.00395988514538988,
veterancy,2026093300,2,11,0.62500000000000000,0.90000000000000002,0.20000000000000001,0.73999999999999999,0.70000000000000007,0.00756048790318084,0.00383883228914965,
veterancy,2026093300,2,11,0.62500000000000000,0.90000000000000002,0.40000000000000002,0.57999999999999996,0.65000000000000002,0.00781687073757576,0.00371292375924043,
veterancy,2026093300,2,11,0.62500000000000000,0.90000000000000002,0.59999999999999998,0.41999999999999998,0.59999999999999998,0.00810356048777237,0.00358156703195471,
veterancy,2026093300,0,12,0.93750000000000000,0.10000000000000001,0.00000000000000000,0.10000000000000001,0.75000000000000000,0.00579069253008731,0.00838252838930680,
veterancy,2026093300,0,12,0.93750000000000000,0.10000000000000001,0.20000000000000001,0.10000000000000001,0.75000000000000000,0.00579069253008731,0.00838252838930680,
veterancy,2026093300,0,12,0.93750000000000000,0.10000000000000001,0.40000000000000002,0.10000000000000001,0.75000000000000000,0.00579069253008731,0.00838252838930680,
veterancy,2026093300,0,12,0.93750000000000000,0.10000000000000001,0.59999999999999998,0.10000000000000001,0.75000000000000000,0.00579069253008731,0.00838252838930680,
veterancy,2026093300,1,12,0.75000000000000000,0.50000000000000000,0.00000000000000000,0.50000000000000000,0.75000000000000000,0.00579069253008731,0.00838252838930680,
veterancy,2026093300,1,12,0.75000000000000000,0.50000000000000000,0.20000000000000001,0.41999999999999998,0.71999999999999997,0.00589805001249931,0.00822994793606949,
veterancy,2026093300,1,12,0.75000000000000000,0.50000000000000000,0.40000000000000002,0.34000000000000002,0.69000000000000006,0.00601209706166242,0.00807382915301469,
veterancy,2026093300,1,12,0.75000000000000000,0.50000000000000000,0.59999999999999998,0.26000000000000001,0.66000000000000003,0.00613356967745278,0.00791393056243260,
veterancy,2026093300,2,12,0.62500000000000000,0.90000000000000002,0.00000000000000000,0.90000000000000002,0.75000000000000000,0.00579069253008731,0.00838252838930680,
veterancy,2026093300,2,12,0.62500000000000000,0.90000000000000002,0.20000000000000001,0.73999999999999999,0.70000000000000007,0.00597329489913500,0.00812627625905975,
veterancy,2026093300,2,12,0.62500000000000000,0.90000000000000002,0.40000000000000002,0.57999999999999996,0.65000000000000002,0.00617585461439796,0.00785974534018965,
veterancy,2026093300,2,12,0.62500000000000000,0.90000000000000002,0.59999999999999998,0.41999999999999998,0.59999999999999998,0.00640235883534422,0.00758168134207585,
veterancy,2026093300,0,13,0.93750000000000000,0.10000000000000001,0.00000000000000000,0.10000000000000001,0.75000000000000000,0.00938161528687385,0.00749946892830417,
veterancy,2026093300,0,13,0.93750000000000000,0.10000000000000001,0.20000000000000001,0.10000000000000001,0.75000000000000000,0.00938161528687385,0.00749946892830417,
veterancy,2026093300,0,13,0.93750000000000000,0.10000000000000001,0.40000000000000002,0.10000000000000001,0.75000000000000000,0.00938161528687385,0.00749946892830417,
veterancy,2026093300,0,13,0.93750000000000000,0.10000000000000001,0.59999999999999998,0.10000000000000001,0.75000000000000000,0.00938161528687385,0.00749946892830417,
veterancy,2026093300,1,13,0.75000000000000000,0.50000000000000000,0.00000000000000000,0.50000000000000000,0.75000000000000000,0.00938161528687385,0.00749946892830417,
veterancy,2026093300,1,13,0.75000000000000000,0.50000000000000000,0.20000000000000001,0.41999999999999998,0.71999999999999997,0.00955554726356297,0.00736296209946011,
veterancy,2026093300,1,13,0.75000000000000000,0.50000000000000000,0.40000000000000002,0.34000000000000002,0.69000000000000006,0.00974031713940974,0.00722328968700071,
veterancy,2026093300,1,13,0.75000000000000000,0.50000000000000000,0.59999999999999998,0.26000000000000001,0.66000000000000003,0.00993711732234374,0.00708023565174335,
veterancy,2026093300,2,13,0.62500000000000000,0.90000000000000002,0.00000000000000000,0.90000000000000002,0.75000000000000000,0.00938161528687385,0.00749946892830417,
veterancy,2026093300,2,13,0.62500000000000000,0.90000000000000002,0.20000000000000001,0.73999999999999999,0.70000000000000007,0.00967745298987336,0.00727021174009701,
veterancy,2026093300,2,13,0.62500000000000000,0.90000000000000002,0.40000000000000002,0.57999999999999996,0.65000000000000002,0.01000562398347074,0.00703175858471639,
veterancy,2026093300,2,13,0.62500000000000000,0.90000000000000002,0.59999999999999998,0.41999999999999998,0.59999999999999998,0.01037258794343404,0.00678298730508732,
veterancy,2026093300,0,14,0.93750000000000000,0.10000000000000001,0.00000000000000000,0.10000000000000001,0.75000000000000000,0.00972119337627021,0.00783089077358761,
veterancy,2026093300,0,14,0.93750000000000000,0.10000000000000001,0.20000000000000001,0.10000000000000001,0.75000000000000000,0.00972119337627021,0.00783089077358761,
veterancy,2026093300,0,14,0.93750000000000000,0.10000000000000001,0.40000000000000002,0.10000000000000001,0.75000000000000000,0.00972119337627021,0.00783089077358761,
veterancy,2026093300,0,14,0.93750000000000000,0.10000000000000001,0.59999999999999998,0.10000000000000001,0.75000000000000000,0.00972119337627021,0.00783089077358761,
veterancy,2026093300,1,14,0.75000000000000000,0.50000000000000000,0.00000000000000000,0.50000000000000000,0.75000000000000000,0.00972119337627021,0.00783089077358761,
veterancy,2026093300,1,14,0.75000000000000000,0.50000000000000000,0.20000000000000001,0.41999999999999998,0.71999999999999997,0.00990142101596860,0.00768835133822938,
veterancy,2026093300,1,14,0.75000000000000000,0.50000000000000000,0.40000000000000002,0.34000000000000002,0.69000000000000006,0.01009287884474236,0.00754250642354145,
veterancy,2026093300,1,14,0.75000000000000000,0.50000000000000000,0.59999999999999998,0.26000000000000001,0.66000000000000003,0.01029680243106373,0.00739313044298456,
veterancy,2026093300,2,14,0.62500000000000000,0.90000000000000002,0.00000000000000000,0.90000000000000002,0.75000000000000000,0.00972119337627021,0.00783089077358761,
veterancy,2026093300,2,14,0.62500000000000000,0.90000000000000002,0.20000000000000001,0.73999999999999999,0.70000000000000007,0.01002773925679389,0.00759150208925894,
veterancy,2026093300,2,14,0.62500000000000000,0.90000000000000002,0.40000000000000002,0.57999999999999996,0.65000000000000002,0.01036778876763947,0.00734251104305895,
veterancy,2026093300,2,14,0.62500000000000000,0.90000000000000002,0.59999999999999998,0.41999999999999998,0.59999999999999998,0.01074803539978575,0.00708274588675181,
veterancy,2026093300,0,15,0.93750000000000000,0.10000000000000001,0.00000000000000000,0.10000000000000001,0.75000000000000000,0.02163191817875679,0.01972010724069230,
veterancy,2026093300,0,15,0.93750000000000000,0.10000000000000001,0.20000000000000001,0.10000000000000001,0.75000000000000000,0.02163191817875679,0.01972010724069230,
veterancy,2026093300,0,15,0.93750000000000000,0.10000000000000001,0.40000000000000002,0.10000000000000001,0.75000000000000000,0.02163191817875679,0.01972010724069230,
veterancy,2026093300,0,15,0.93750000000000000,0.10000000000000001,0.59999999999999998,0.10000000000000001,0.75000000000000000,0.02163191817875679,0.01972010724069230,
veterancy,2026093300,1,15,0.75000000000000000,0.50000000000000000,0.00000000000000000,0.50000000000000000,0.75000000000000000,0.02163191817875679,0.01972010724069230,
veterancy,2026093300,1,15,0.75000000000000000,0.50000000000000000,0.20000000000000001,0.41999999999999998,0.71999999999999997,0.02203296663079391,0.01936115791646318,
veterancy,2026093300,1,15,0.75000000000000000,0.50000000000000000,0.40000000000000002,0.34000000000000002,0.69000000000000006,0.02245900486770688,0.01899388458303145,
veterancy,2026093300,1,15,0.75000000000000000,0.50000000000000000,0.59999999999999998,0.26000000000000001,0.66000000000000003,0.02291278231696435,0.01861771915805821,
veterancy,2026093300,2,15,0.62500000000000000,0.90000000000000002,0.00000000000000000,0.90000000000000002,0.75000000000000000,0.02163191817875679,0.01972010724069230,
veterancy,2026093300,2,15,0.62500000000000000,0.90000000000000002,0.20000000000000001,0.73999999999999999,0.70000000000000007,0.02231405412121330,0.01911726770893790,
veterancy,2026093300,2,15,0.62500000000000000,0.90000000000000002,0.40000000000000002,0.57999999999999996,0.65000000000000002,0.02307074344017019,0.01849024707041769,
veterancy,2026093300,2,15,0.62500000000000000,0.90000000000000002,0.59999999999999998,0.41999999999999998,0.59999999999999998,0.02391688071117778,0.01783609457514240,
veterancy,2026093300,0,16,0.93750000000000000,0.10000000000000001,0.00000000000000000,0.10000000000000001,0.75000000000000000,0.00839334556163738,0.01422685887988166,
veterancy,2026093300,0,16,0.93750000000000000,0.10000000000000001,0.20000000000000001,0.10000000000000001,0.75000000000000000,0.00839334556163738,0.01422685887988166,
veterancy,2026093300,0,16,0.93750000000000000,0.10000000000000001,0.40000000000000002,0.10000000000000001,0.75000000000000000,0.00839334556163738,0.01422685887988166,
veterancy,2026093300,0,16,0.93750000000000000,0.10000000000000001,0.59999999999999998,0.10000000000000001,0.75000000000000000,0.00839334556163738,0.01422685887988166,
veterancy,2026093300,1,16,0.75000000000000000,0.50000000000000000,0.00000000000000000,0.50000000000000000,0.75000000000000000,0.00839334556163738,0.01422685887988166,
veterancy,2026093300,1,16,0.75000000000000000,0.50000000000000000,0.20000000000000001,0.41999999999999998,0.71999999999999997,0.00854895535162871,0.01396789875768218,
veterancy,2026093300,1,16,0.75000000000000000,0.50000000000000000,0.40000000000000002,0.34000000000000002,0.69000000000000006,0.00871426136449963,0.01370293336873669,
veterancy,2026093300,1,16,0.75000000000000000,0.50000000000000000,0.59999999999999998,0.26000000000000001,0.66000000000000003,0.00889033039861045,0.01343155287616298,
veterancy,2026093300,2,16,0.62500000000000000,0.90000000000000002,0.00000000000000000,0.90000000000000002,0.75000000000000000,0.00839334556163738,0.01422685887988166,
veterancy,2026093300,2,16,0.62500000000000000,0.90000000000000002,0.20000000000000001,0.73999999999999999,0.70000000000000007,0.00865801939396874,0.01379194679543900,
veterancy,2026093300,2,16,0.62500000000000000,0.90000000000000002,0.40000000000000002,0.57999999999999996,0.65000000000000002,0.00895162049232351,0.01333958951207728,
veterancy,2026093300,2,16,0.62500000000000000,0.90000000000000002,0.59999999999999998,0.41999999999999998,0.59999999999999998,0.00927992806308362,0.01286765824301199,
veterancy,2026093300,0,17,0.93750000000000000,0.10000000000000001,0.00000000000000000,0.10000000000000001,0.75000000000000000,0.00722743951458665,0.01400924470624682,
veterancy,2026093300,0,17,0.93750000000000000,0.10000000000000001,0.20000000000000001,0.10000000000000001,0.75000000000000000,0.00722743951458665,0.01400924470624682,
veterancy,2026093300,0,17,0.93750000000000000,0.10000000000000001,0.40000000000000002,0.10000000000000001,0.75000000000000000,0.00722743951458665,0.01400924470624682,
veterancy,2026093300,0,17,0.93750000000000000,0.10000000000000001,0.59999999999999998,0.10000000000000001,0.75000000000000000,0.00722743951458665,0.01400924470624682,
veterancy,2026093300,1,17,0.75000000000000000,0.50000000000000000,0.00000000000000000,0.50000000000000000,0.75000000000000000,0.00722743951458665,0.01400924470624682,
veterancy,2026093300,1,17,0.75000000000000000,0.50000000000000000,0.20000000000000001,0.41999999999999998,0.71999999999999997,0.00736143380051010,0.01375424564062860,
veterancy,2026093300,1,17,0.75000000000000000,0.50000000000000000,0.40000000000000002,0.34000000000000002,0.69000000000000006,0.00750377742268665,0.01349333316488367,
veterancy,2026093300,1,17,0.75000000000000000,0.50000000000000000,0.59999999999999998,0.26000000000000001,0.66000000000000003,0.00765538899224282,0.01322610371099893,
veterancy,2026093300,2,17,0.62500000000000000,0.90000000000000002,0.00000000000000000,0.90000000000000002,0.75000000000000000,0.00722743951458665,0.01400924470624682,
veterancy,2026093300,2,17,0.62500000000000000,0.90000000000000002,0.20000000000000001,0.73999999999999999,0.70000000000000007,0.00745534793325260,0.01358098504133386,
veterancy,2026093300,2,17,0.62500000000000000,0.90000000000000002,0.40000000000000002,0.57999999999999996,0.65000000000000002,0.00770816537823828,0.01313554701943656,
veterancy,2026093300,2,17,0.62500000000000000,0.90000000000000002,0.59999999999999998,0.41999999999999998,0.59999999999999998,0.00799086827572114,0.01267083441571379,
veterancy,2026093300,0,18,0.93750000000000000,0.10000000000000001,0.00000000000000000,0.10000000000000001,0.75000000000000000,0.00918318740587711,0.01651443097597337,
veterancy,2026093300,0,18,0.93750000000000000,0.10000000000000001,0.20000000000000001,0.10000000000000001,0.75000000000000000,0.00918318740587711,0.01651443097597337,
veterancy,2026093300,0,18,0.93750000000000000,0.10000000000000001,0.40000000000000002,0.10000000000000001,0.75000000000000000,0.00918318740587711,0.01651443097597337,
veterancy,2026093300,0,18,0.93750000000000000,0.10000000000000001,0.59999999999999998,0.10000000000000001,0.75000000000000000,0.00918318740587711,0.01651443097597337,
veterancy,2026093300,1,18,0.75000000000000000,0.50000000000000000,0.00000000000000000,0.50000000000000000,0.75000000000000000,0.00918318740587711,0.01651443097597337,
veterancy,2026093300,1,18,0.75000000000000000,0.50000000000000000,0.20000000000000001,0.41999999999999998,0.71999999999999997,0.00935344059671581,0.01621383201033370,
veterancy,2026093300,1,18,0.75000000000000000,0.50000000000000000,0.40000000000000002,0.34000000000000002,0.69000000000000006,0.00953430245738446,0.01590626217614147,
veterancy,2026093300,1,18,0.75000000000000000,0.50000000000000000,0.59999999999999998,0.26000000000000001,0.66000000000000003,0.00972694017553113,0.01559124573782060,
veterancy,2026093300,2,18,0.62500000000000000,0.90000000000000002,0.00000000000000000,0.90000000000000002,0.75000000000000000,0.00918318740587711,0.01651443097597337,
veterancy,2026093300,2,18,0.62500000000000000,0.90000000000000002,0.20000000000000001,0.73999999999999999,0.70000000000000007,0.00947276792962441,0.01600958829356637,
veterancy,2026093300,2,18,0.62500000000000000,0.90000000000000002,0.40000000000000002,0.57999999999999996,0.65000000000000002,0.00979399787172133,0.01548449535522843,
veterancy,2026093300,2,18,0.62500000000000000,0.90000000000000002,0.59999999999999998,0.41999999999999998,0.59999999999999998,0.01015320028116787,0.01493668108124245,
veterancy,2026093300,0,19,0.93750000000000000,0.10000000000000001,0.00000000000000000,0.10000000000000001,0.75000000000000000,0.00553132920022858,0.01614860332035721,
veterancy,2026093300,0,19,0.93750000000000000,0.10000000000000001,0.20000000000000001,0.10000000000000001,0.75000000000000000,0.00553132920022858,0.01614860332035721,
veterancy,2026093300,0,19,0.93750000000000000,0.10000000000000001,0.40000000000000002,0.10000000000000001,0.75000000000000000,0.00553132920022858,0.01614860332035721,
veterancy,2026093300,0,19,0.93750000000000000,0.10000000000000001,0.59999999999999998,0.10000000000000001,0.75000000000000000,0.00553132920022858,0.01614860332035721,
veterancy,2026093300,1,19,0.75000000000000000,0.50000000000000000,0.00000000000000000,0.50000000000000000,0.75000000000000000,0.00553132920022858,0.01614860332035721,
veterancy,2026093300,1,19,0.75000000000000000,0.50000000000000000,0.20000000000000001,0.41999999999999998,0.71999999999999997,0.00563387817416276,0.01585466322265199,
veterancy,2026093300,1,19,0.75000000000000000,0.50000000000000000,0.40000000000000002,0.34000000000000002,0.69000000000000006,0.00574281709121931,0.01555390667506606,
veterancy,2026093300,1,19,0.75000000000000000,0.50000000000000000,0.59999999999999998,0.26000000000000001,0.66000000000000003,0.00585884898606764,0.01524586848051752,
veterancy,2026093300,2,19,0.62500000000000000,0.90000000000000002,0.00000000000000000,0.90000000000000002,0.75000000000000000,0.00553132920022858,0.01614860332035721,
veterancy,2026093300,2,19,0.62500000000000000,0.90000000000000002,0.20000000000000001,0.73999999999999999,0.70000000000000007,0.00570575286556686,0.01565494391245886,
veterancy,2026093300,2,19,0.62500000000000000,0.90000000000000002,0.40000000000000002,0.57999999999999996,0.65000000000000002,0.00589923999374753,0.01514148283227541,
veterancy,2026093300,2,19,0.62500000000000000,0.90000000000000002,0.59999999999999998,0.41999999999999998,0.59999999999999998,0.00611559916059764,0.01460580373944447,
veterancy,2026093300,0,20,0.93750000000000000,0.10000000000000001,0.00000000000000000,0.10000000000000001,0.75000000000000000,0.01049088013097776,0.02379235603920290,
veterancy,2026093300,0,20,0.93750000000000000,0.10000000000000001,0.20000000000000001,0.10000000000000001,0.75000000000000000,0.01049088013097776,0.02379235603920290,
veterancy,2026093300,0,20,0.93750000000000000,0.10000000000000001,0.40000000000000002,0.10000000000000001,0.75000000000000000,0.01049088013097776,0.02379235603920290,
veterancy,2026093300,0,20,0.93750000000000000,0.10000000000000001,0.59999999999999998,0.10000000000000001,0.75000000000000000,0.01049088013097776,0.02379235603920290,
veterancy,2026093300,1,20,0.75000000000000000,0.50000000000000000,0.00000000000000000,0.50000000000000000,0.75000000000000000,0.01049088013097776,0.02379235603920290,
veterancy,2026093300,1,20,0.75000000000000000,0.50000000000000000,0.20000000000000001,0.41999999999999998,0.71999999999999997,0.01068537750297537,0.02335928283032774,
veterancy,2026093300,1,20,0.75000000000000000,0.50000000000000000,0.40000000000000002,0.34000000000000002,0.69000000000000006,0.01089199422728677,0.02291616668465667,
veterancy,2026093300,1,20,0.75000000000000000,0.50000000000000000,0.59999999999999998,0.26000000000000001,0.66000000000000003,0.01111206369995034,0.02246232220950435,
veterancy,2026093300,2,20,0.62500000000000000,0.90000000000000002,0.00000000000000000,0.90000000000000002,0.75000000000000000,0.01049088013097776,0.02379235603920290,
veterancy,2026093300,2,20,0.62500000000000000,0.90000000000000002,0.20000000000000001,0.73999999999999999,0.70000000000000007,0.01082169713695043,0.02306502871795954,
veterancy,2026093300,2,20,0.62500000000000000,0.90000000000000002,0.40000000000000002,0.57999999999999996,0.65000000000000002,0.01118867046201433,0.02230852683419607,
veterancy,2026093300,2,20,0.62500000000000000,0.90000000000000002,0.59999999999999998,0.41999999999999998,0.59999999999999998,0.01159902356205566,0.02151929030106964,
veterancy,2026093300,0,21,0.93750000000000000,0.10000000000000001,0.00000000000000000,0.10000000000000001,0.75000000000000000,0.00825228757937009,0.00922109096334566,
veterancy,2026093300,0,21,0.93750000000000000,0.10000000000000001,0.20000000000000001,0.10000000000000001,0.75000000000000000,0.00825228757937009,0.00922109096334566,
veterancy,2026093300,0,21,0.93750000000000000,0.10000000000000001,0.40000000000000002,0.10000000000000001,0.75000000000000000,0.00825228757937009,0.00922109096334566,
veterancy,2026093300,0,21,0.93750000000000000,0.10000000000000001,0.59999999999999998,0.10000000000000001,0.75000000000000000,0.00825228757937009,0.00922109096334566,
veterancy,2026093300,1,21,0.75000000000000000,0.50000000000000000,0.00000000000000000,0.50000000000000000,0.75000000000000000,0.00825228757937009,0.00922109096334566,
veterancy,2026093300,1,21,0.75000000000000000,0.50000000000000000,0.20000000000000001,0.41999999999999998,0.71999999999999997,0.00840528220204408,0.00905324682692435,
veterancy,2026093300,1,21,0.75000000000000000,0.50000000000000000,0.40000000000000002,0.34000000000000002,0.69000000000000006,0.00856781009354961,0.00888151039696231,
veterancy,2026093300,1,21,0.75000000000000000,0.50000000000000000,0.59999999999999998,0.26000000000000001,0.66000000000000003,0.00874092012370784,0.00870561603905617,
veterancy,2026093300,2,21,0.62500000000000000,0.90000000000000002,0.00000000000000000,0.90000000000000002,0.75000000000000000,0.00825228757937009,0.00922109096334566,
veterancy,2026093300,2,21,0.62500000000000000,0.90000000000000002,0.20000000000000001,0.73999999999999999,0.70000000000000007,0.00851251332166714,0.00893920415153673,
veterancy,2026093300,2,21,0.62500000000000000,0.90000000000000002,0.40000000000000002,0.57999999999999996,0.65000000000000002,0.00880118018036501,0.00864601029244056,
veterancy,2026093300,2,21,0.62500000000000000,0.90000000000000002,0.59999999999999998,0.41999999999999998,0.59999999999999998,0.00912397023690448,0.00834012962002782,
veterancy,2026093300,0,22,0.93750000000000000,0.10000000000000001,0.00000000000000000,0.10000000000000001,0.75000000000000000,0.00752802681866387,0.01804981955005110,
veterancy,2026093300,0,22,0.93750000000000000,0.10000000000000001,0.20000000000000001,0.10000000000000001,0.75000000000000000,0.00752802681866387,0.01804981955005110,
veterancy,2026093300,0,22,0.93750000000000000,0.10000000000000001,0.40000000000000002,0.10000000000000001,0.75000000000000000,0.00752802681866387,0.01804981955005110,
veterancy,2026093300,0,22,0.93750000000000000,0.10000000000000001,0.59999999999999998,0.10000000000000001,0.75000000000000000,0.00752802681866387,0.01804981955005110,
veterancy,2026093300,1,22,0.75000000000000000,0.50000000000000000,0.00000000000000000,0.50000000000000000,0.75000000000000000,0.00752802681866387,0.01804981955005110,
veterancy,2026093300,1,22,0.75000000000000000,0.50000000000000000,0.20000000000000001,0.41999999999999998,0.71999999999999997,0.00766759389161461,0.01772127313542615,
veterancy,2026093300,1,22,0.75000000000000000,0.50000000000000000,0.40000000000000002,0.34000000000000002,0.69000000000000006,0.00781585754751211,0.01738510775290172,
