cell_id,seed,pre_bottleneck_reconstructed,pre_bottleneck_frozen,second_constraint,pre_q1,pre_q2,pre_headroom,pre_forcegen_ratio_indigenous,pre_logistics_ratio_indigenous,pre_command_ratio_indigenous,factor_expected_initial_bottleneck,factor_starting_structure,factor_support_intensity,factor_support_target,delta_composite_capability_h30,delta_q_feasible_h360,first_persistent_migration_days,ever_persistently_migrated,modal_post_bottleneck,initially_effective,autonomy_class_360,observed_target_match
migration_001,2026210000,forcegen,forcegen,logistics,0.4091520848805031,0.8620864740984183,0.45293438921791523,0.4091520848805031,0.8620864740984183,1.8357953343999998,forcegen,forcegen_constrained,0.0,none,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,False
migration_001,2026210001,logistics,logistics,command,0.9601751205022931,1.83689126975,0.8767161492477068,4.14033916644791,0.9601751205022931,1.83689126975,forcegen,forcegen_constrained,0.0,none,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_001,2026210002,logistics,logistics,forcegen,0.9385075437726698,1.6190810195334933,0.6805734757608235,1.6190810195334933,0.9385075437726698,1.7564992046666668,forcegen,forcegen_constrained,0.0,none,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_001,2026210003,logistics,logistics,command,0.965228199480318,1.8298273083333332,0.8645991088530152,-1.0,0.965228199480318,1.8298273083333332,forcegen,forcegen_constrained,0.0,none,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_001,2026210004,forcegen,forcegen,logistics,0.2165516834287648,0.9608472890323799,0.7442956056036152,0.2165516834287648,0.9608472890323799,1.8526132940000002,forcegen,forcegen_constrained,0.0,none,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,False
migration_001,2026210005,forcegen,forcegen,logistics,0.33322046802671523,0.9636534127568822,0.630432944730167,0.33322046802671523,0.9636534127568822,1.8425647756666665,forcegen,forcegen_constrained,0.0,none,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,False
migration_001,2026210006,logistics,logistics,command,0.8135595827227666,1.8063850804000001,0.9928254976772335,2.1357085263786724,0.8135595827227666,1.8063850804000001,forcegen,forcegen_constrained,0.0,none,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_001,2026210007,forcegen,forcegen,logistics,0.5269572979873965,0.941151718804406,0.4141944208170094,0.5269572979873965,0.941151718804406,1.8244363421818184,forcegen,forcegen_constrained,0.0,none,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,False
migration_001,2026210008,logistics,logistics,forcegen,0.8628344104645512,1.7176453019493618,0.8548108914848106,1.7176453019493618,0.8628344104645512,1.8060804080000001,forcegen,forcegen_constrained,0.0,none,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_001,2026210009,forcegen,forcegen,logistics,0.14783092082996513,0.8458280001543559,0.6979970793243908,0.14783092082996513,0.8458280001543559,1.7744177743999998,forcegen,forcegen_constrained,0.0,none,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,False
migration_001,2026210010,logistics,logistics,command,0.9340196286577055,1.8222843855,0.8882647568422944,2.8071471358721185,0.9340196286577055,1.8222843855,forcegen,forcegen_constrained,0.0,none,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_001,2026210011,logistics,logistics,command,0.8902193336570946,1.748373317,0.8581539833429054,-1.0,0.8902193336570946,1.748373317,forcegen,forcegen_constrained,0.0,none,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_002,2026210000,forcegen,forcegen,logistics,0.23260183372055732,0.8620864740961482,0.6294846403755909,0.23260183372055732,0.8620864740961482,1.8357953343999998,forcegen,forcegen_constrained,0.5,forcegen,5.189999999766215e-07,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_002,2026210001,logistics,logistics,command,0.960175122289707,1.83689126975,0.8767161474602929,2.3542391904026636,0.960175122289707,1.83689126975,forcegen,forcegen_constrained,0.5,forcegen,4.6500000006055586e-07,0.0,,False,logistics,False,neutral_or_mixed,False
migration_002,2026210002,forcegen,forcegen,logistics,0.9204150556209019,0.9385075437789797,0.018092488158077846,0.9204150556209019,0.9385075437789797,1.7564992046666668,forcegen,forcegen_constrained,0.5,forcegen,2.980000000096794e-07,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_002,2026210003,logistics,logistics,command,0.965228199480318,1.8298273083333332,0.8645991088530152,-1.0,0.965228199480318,1.8298273083333332,forcegen,forcegen_constrained,0.5,forcegen,4.820000000238522e-07,0.0,,False,logistics,False,neutral_or_mixed,False
migration_002,2026210004,forcegen,forcegen,logistics,0.1231318803569913,0.9608472890051337,0.8377154086481424,0.1231318803569913,0.9608472890051337,1.8526132940000002,forcegen,forcegen_constrained,0.5,forcegen,3.860000000743824e-07,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_002,2026210005,forcegen,forcegen,logistics,0.1894413894166972,0.9636534127465987,0.7742120233299015,0.1894413894166972,0.9636534127465987,1.8425647756666665,forcegen,forcegen_constrained,0.5,forcegen,2.960000000662433e-07,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_002,2026210006,logistics,logistics,forcegen,0.8135595827151605,1.2142877582320406,0.4007281755168801,1.2142877582320406,0.8135595827151605,1.8063850804000001,forcegen,forcegen_constrained,0.5,forcegen,2.2099999996694208e-07,0.0,,False,logistics,False,neutral_or_mixed,False
migration_002,2026210007,forcegen,forcegen,logistics,0.2996027551074882,0.9411517185878113,0.6415489634803231,0.2996027551074882,0.9411517185878113,1.8244363421818184,forcegen,forcegen_constrained,0.5,forcegen,3.979999999570438e-07,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_002,2026210008,logistics,logistics,forcegen,0.8628344104699824,0.976643217187057,0.1138088067170746,0.976643217187057,0.8628344104699824,1.8060804080000001,forcegen,forcegen_constrained,0.5,forcegen,3.2899999991009565e-07,0.0,,False,logistics,False,neutral_or_mixed,False
migration_002,2026210009,forcegen,forcegen,logistics,0.08405000323727417,0.8458279906817032,0.761777987444429,0.08405000323727417,0.8458279906817032,1.7744177743999998,forcegen,forcegen_constrained,0.5,forcegen,2.1000000005599873e-07,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_002,2026210010,logistics,logistics,forcegen,0.934019628658545,1.5959103099746588,0.6618906813161137,1.5959103099746588,0.934019628658545,1.8222843855,forcegen,forcegen_constrained,0.5,forcegen,3.1999999994258843e-07,0.0,,False,logistics,False,neutral_or_mixed,False
migration_002,2026210011,logistics,logistics,command,0.8902193336882254,1.748373317,0.8581539833117746,-1.0,0.8902193336882254,1.748373317,forcegen,forcegen_constrained,0.5,forcegen,3.539999999802035e-07,0.0,,False,logistics,False,neutral_or_mixed,False
migration_003,2026210000,forcegen,forcegen,logistics,0.15948985282376538,0.8620864740946115,0.7025966212708461,0.15948985282376538,0.8620864740946115,1.8357953343999998,forcegen,forcegen_constrained,1.0,forcegen,5.289999999158468e-07,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_003,2026210001,logistics,logistics,forcegen,0.9601751235203697,1.6145382903819117,0.654363166861542,1.6145382903819117,0.9601751235203697,1.83689126975,forcegen,forcegen_constrained,1.0,forcegen,4.710000000018866e-07,0.0,,False,logistics,False,neutral_or_mixed,False
migration_003,2026210002,forcegen,forcegen,logistics,0.6311126384201192,0.9385075437834318,0.3073949053633126,0.6311126384201192,0.9385075437834318,1.7564992046666668,forcegen,forcegen_constrained,1.0,forcegen,2.9300000004006677e-07,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_003,2026210003,logistics,logistics,command,0.965228199480318,1.8298273083333332,0.8645991088530152,-1.0,0.965228199480318,1.8298273083333332,forcegen,forcegen_constrained,1.0,forcegen,4.18000000057539e-07,0.0,,False,logistics,False,neutral_or_mixed,False
migration_003,2026210004,forcegen,forcegen,logistics,0.08444398722117244,0.9608472889876782,0.8764033017665058,0.08444398722117244,0.9608472889876782,1.8526132940000002,forcegen,forcegen_constrained,1.0,forcegen,4.179999999465167e-07,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_003,2026210005,forcegen,forcegen,logistics,0.12990340404033585,0.963653412739911,0.8337500086995752,0.12990340404033585,0.963653412739911,1.8425647756666665,forcegen,forcegen_constrained,1.0,forcegen,2.7099999999613544e-07,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_003,2026210006,logistics,logistics,forcegen,0.8135595827098024,0.8326998152988089,0.019140232589006434,0.8326998152988089,0.8135595827098024,1.8063850804000001,forcegen,forcegen_constrained,1.0,forcegen,2.270000000192951e-07,0.0,,False,logistics,False,neutral_or_mixed,False
migration_003,2026210007,forcegen,forcegen,logistics,0.20545125417588467,0.9411517184504222,0.7357004642745375,0.20545125417588467,0.9411517184504222,1.8244363421818184,forcegen,forcegen_constrained,1.0,forcegen,3.9800000006806613e-07,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_003,2026210008,forcegen,forcegen,logistics,0.6697561191726258,0.8628344104742991,0.1930782913016733,0.6697561191726258,0.8628344104742991,1.8060804080000001,forcegen,forcegen_constrained,1.0,forcegen,3.4499999990167396e-07,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_003,2026210009,forcegen,forcegen,logistics,0.05763738028506498,0.8458279848619266,0.7881906045768616,0.05763738028506498,0.8458279848619266,1.7744177743999998,forcegen,forcegen_constrained,1.0,forcegen,2.2799999999101317e-07,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_003,2026210010,logistics,logistics,forcegen,0.9340196286590725,1.0943346449546445,0.160315016295572,1.0943346449546445,0.9340196286590725,1.8222843855,forcegen,forcegen_constrained,1.0,forcegen,3.3300000001901253e-07,0.0,,False,logistics,False,neutral_or_mixed,False
migration_003,2026210011,logistics,logistics,command,0.8902193337072857,1.748373317,0.8581539832927143,-1.0,0.8902193337072857,1.748373317,forcegen,forcegen_constrained,1.0,forcegen,3.9800000006806613e-07,0.0,,False,logistics,False,neutral_or_mixed,False
migration_004,2026210000,forcegen,forcegen,logistics,0.12423293079154163,0.8620864740935523,0.7378535433020107,0.12423293079154163,0.8620864740935523,1.8357953343999998,forcegen,forcegen_constrained,1.5,forcegen,4.919999999630775e-07,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_004,2026210001,logistics,logistics,forcegen,0.9601751243803175,1.2577964572810068,0.29762133290068926,1.2577964572810068,0.9601751243803175,1.83689126975,forcegen,forcegen_constrained,1.5,forcegen,4.249999999705878e-07,0.0,,False,logistics,False,neutral_or_mixed,False
migration_004,2026210002,forcegen,forcegen,logistics,0.49160738929594905,0.9385075437866361,0.4469001544906871,0.49160738929594905,0.9385075437866361,1.7564992046666668,forcegen,forcegen_constrained,1.5,forcegen,2.7699999993746616e-07,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_004,2026210003,logistics,logistics,command,0.965228199480318,1.8298273083333332,0.8645991088530152,-1.0,0.965228199480318,1.8298273083333332,forcegen,forcegen_constrained,1.5,forcegen,3.659999999738872e-07,0.0,,False,logistics,False,neutral_or_mixed,False
migration_004,2026210004,forcegen,forcegen,logistics,0.06578597019432444,0.960847288976138,0.8950613187818136,0.06578597019432444,0.960847288976138,1.8526132940000002,forcegen,forcegen_constrained,1.5,forcegen,3.829999999371836e-07,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_004,2026210005,forcegen,forcegen,logistics,0.10119225157171811,0.9636534127353783,0.8624611611636602,0.10119225157171811,0.9636534127353783,1.8425647756666665,forcegen,forcegen_constrained,1.5,forcegen,2.460000000370499e-07,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_004,2026210006,forcegen,forcegen,logistics,0.6486734375835622,0.8135595827059985,0.16488614512243627,0.6486734375835622,0.8135595827059985,1.8063850804000001,forcegen,forcegen_constrained,1.5,forcegen,2.1000000005599873e-07,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_004,2026210007,forcegen,forcegen,logistics,0.16004665347579228,0.9411517183604486,0.7811050648846564,0.16004665347579228,0.9411517183604486,1.8244363421818184,forcegen,forcegen_constrained,1.5,forcegen,3.669999999456053e-07,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_004,2026210008,forcegen,forcegen,logistics,0.521749520447888,0.8628344104777316,0.34108489002984355,0.521749520447888,0.8628344104777316,1.8060804080000001,forcegen,forcegen_constrained,1.5,forcegen,3.309999999645541e-07,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_004,2026210009,forcegen,forcegen,logistics,0.04489973173610908,0.8458279811775458,0.8009282494414367,0.04489973173610908,0.8458279811775458,1.7744177743999998,forcegen,forcegen_constrained,1.5,forcegen,2.2799999999101317e-07,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_004,2026210010,forcegen,forcegen,logistics,0.8524565002091616,0.9340196286593914,0.08156312845022973,0.8524565002091616,0.9340196286593914,1.8222843855,forcegen,forcegen_constrained,1.5,forcegen,3.010000000358559e-07,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_004,2026210011,logistics,logistics,command,0.8902193337195639,1.748373317,0.8581539832804361,-1.0,0.8902193337195639,1.748373317,forcegen,forcegen_constrained,1.5,forcegen,3.9800000006806613e-07,0.0,,False,logistics,False,neutral_or_mixed,False
migration_005,2026210000,forcegen,forcegen,logistics,0.31516799589317357,0.78724064517983,0.4720726492866564,0.31516799589317357,0.78724064517983,1.8298456617777776,forcegen,forcegen_constrained,0.5,logistics,0.024669603999999956,-0.05351991199999995,7.0,True,logistics,True,dependency_gain,False
migration_005,2026210001,logistics,logistics,command,0.9556660365512679,1.8197580253333332,0.8640919887820653,2.5525713865030104,0.9556660365512679,1.8197580253333332,forcegen,forcegen_constrained,0.5,logistics,0.010252436000000031,-0.04152116800000005,,False,logistics,True,double_harm,True
migration_005,2026210002,forcegen,forcegen,logistics,0.7591085661699246,0.9055779464146746,0.14646938024474998,0.7591085661699246,0.9055779464146746,1.8127544295,forcegen,forcegen_constrained,0.5,logistics,0.009105764000000072,-0.051241619000000016,7.0,True,logistics,True,dependency_gain,False
migration_005,2026210003,logistics,logistics,command,0.9241913562180157,1.8156675780000002,0.8914762217819845,-1.0,0.9241913562180157,1.8156675780000002,forcegen,forcegen_constrained,0.5,logistics,0.008332907,-0.129932147,,False,logistics,True,dependency_gain,True
migration_005,2026210004,forcegen,forcegen,logistics,0.2909867426937408,0.8942673392340008,0.60328059654026,0.2909867426937408,0.8942673392340008,1.8015497190000003,forcegen,forcegen_constrained,0.5,logistics,0.007862894999999925,-0.05184545100000004,7.0,True,logistics,True,double_harm,False
migration_005,2026210005,forcegen,forcegen,logistics,0.3480315460554551,0.9225513702751266,0.5745198242196714,0.3480315460554551,0.9225513702751266,1.8475818895555554,forcegen,forcegen_constrained,0.5,logistics,0.007264651000000066,-0.052246667999999996,7.0,True,logistics,True,double_harm,False
migration_005,2026210006,logistics,logistics,command,0.7601554345314704,1.796674777,1.0365193424685297,2.1722186673553514,0.7601554345314704,1.796674777,forcegen,forcegen_constrained,0.5,logistics,0.022592802999999995,-0.05273118999999993,,False,logistics,True,dependency_gain,True
migration_005,2026210007,logistics,logistics,forcegen,0.8791885816787441,0.9116356697981675,0.03244708811942332,0.9116356697981675,0.8791885816787441,1.82783731625,forcegen,forcegen_constrained,0.5,logistics,0.0069318760000000035,-0.26841034500000005,,False,logistics,True,double_harm,True
migration_005,2026210008,logistics,logistics,command,0.7669023062650431,1.7861807426666667,1.0192784364016236,1.797792162797176,0.7669023062650431,1.7861807426666667,forcegen,forcegen_constrained,0.5,logistics,0.0203063,-0.050693023999999975,,False,logistics,True,dependency_gain,True
migration_005,2026210009,logistics,logistics,forcegen,0.8360000686010164,0.8731361206184015,0.037136052017385124,0.8731361206184015,0.8360000686010164,1.764674414,forcegen,forcegen_constrained,0.5,logistics,0.01731394899999994,-0.05588766199999995,,False,logistics,True,dependency_gain,True
migration_005,2026210010,forcegen,forcegen,logistics,0.30997770033999655,0.9595315760410777,0.6495538757010813,0.30997770033999655,0.9595315760410777,1.7880259535,forcegen,forcegen_constrained,0.5,logistics,1.0364999999956659e-05,-0.27364371200000004,7.0,True,logistics,True,dependency_gain,False
migration_005,2026210011,logistics,logistics,command,0.938112412986953,1.748373317,0.810260904013047,-1.0,0.938112412986953,1.748373317,forcegen,forcegen_constrained,0.5,logistics,0.012942810999999943,-0.25598769600000004,,False,logistics,True,dependency_gain,True
migration_006,2026210000,forcegen,forcegen,logistics,0.4628771853080929,0.9651082294338941,0.5022310441258011,0.4628771853080929,0.9651082294338941,1.829183444,forcegen,forcegen_constrained,1.0,logistics,0.01898633500000002,-0.10585259399999991,7.0,True,logistics,True,dependency_gain,False
migration_006,2026210001,forcegen,forcegen,logistics,0.5506604890136166,0.914705249559847,0.36404476054623036,0.5506604890136166,0.914705249559847,1.8197580253333332,forcegen,forcegen_constrained,1.0,logistics,0.01810210999999995,0.192312092,7.0,True,logistics,True,productive_autonomy,False
migration_006,2026210002,logistics,logistics,command,0.8666050012848681,1.7479749434285714,0.8813699421437033,7.594748450001258,0.8666050012848681,1.7479749434285714,forcegen,forcegen_constrained,1.0,logistics,4.0221999999978664e-05,0.0,,False,logistics,True,neutral_or_mixed,True
migration_006,2026210003,logistics,logistics,command,0.9052885632364701,1.8164445349999998,0.9111559717635297,-1.0,0.9052885632364701,1.8164445349999998,forcegen,forcegen_constrained,1.0,logistics,0.011605878999999986,-0.09461829499999996,,False,logistics,True,dependency_gain,True
migration_006,2026210004,logistics,logistics,forcegen,0.7254437466731077,1.5207191789645695,0.7952754322914618,1.5207191789645695,0.7254437466731077,1.8211829675000002,forcegen,forcegen_constrained,1.0,logistics,0.015584163999999956,-0.08482993800000005,,False,logistics,True,dependency_gain,True
migration_006,2026210005,forcegen,forcegen,logistics,0.23073735767487988,0.8663140886530989,0.635576730978219,0.23073735767487988,0.8663140886530989,1.8510477874285713,forcegen,forcegen_constrained,1.0,logistics,0.017195410000000022,-0.09661252100000006,7.0,True,logistics,True,dependency_gain,False
migration_006,2026210006,logistics,logistics,command,0.7551610798098618,1.796674777,1.0415136971901382,2.117247132436318,0.7551610798098618,1.796674777,forcegen,forcegen_constrained,1.0,logistics,0.043914478000000035,-0.10200031399999998,,False,logistics,True,dependency_gain,True
migration_006,2026210007,logistics,logistics,forcegen,0.9127287487451357,1.0961095716159193,0.1833808228707836,1.0961095716159193,0.9127287487451357,1.8123022484,forcegen,forcegen_constrained,1.0,logistics,0.012583554999999969,0.21790053399999998,,False,logistics,True,productive_autonomy,True
migration_006,2026210008,logistics,logistics,forcegen,0.8731303520076223,1.5083549088575514,0.6352245568499291,1.5083549088575514,0.8731303520076223,1.8101942404444447,forcegen,forcegen_constrained,1.0,logistics,0.02668221999999998,-0.08817551400000001,,False,logistics,True,dependency_gain,True
migration_006,2026210009,forcegen,forcegen,logistics,0.12720456613671843,0.7745439400204891,0.6473393738837707,0.12720456613671843,0.7745439400204891,1.7794381114285716,forcegen,forcegen_constrained,1.0,logistics,0.026397358999999954,-0.10384320199999997,7.0,True,logistics,True,dependency_gain,False
migration_006,2026210010,forcegen,forcegen,logistics,0.63632265075295,0.8624281639018145,0.2261055131488645,0.63632265075295,0.8624281639018145,1.7919941928888892,forcegen,forcegen_constrained,1.0,logistics,0.015152744999999967,-0.09042793000000005,7.0,True,logistics,True,dependency_gain,False
migration_006,2026210011,logistics,logistics,command,0.9594504461062803,1.8295039604999999,0.8700535143937196,-1.0,0.9594504461062803,1.8295039604999999,forcegen,forcegen_constrained,1.0,logistics,0.014981845999999965,0.22733452899999995,,False,logistics,True,productive_autonomy,True
migration_007,2026210000,forcegen,forcegen,logistics,0.2183143000044924,0.8403165834236911,0.6220022834191987,0.2183143000044924,0.8403165834236911,1.8203741946666667,forcegen,forcegen_constrained,1.5,logistics,0.04412669899999999,-0.139611398,7.0,True,logistics,True,dependency_gain,False
migration_007,2026210001,forcegen,forcegen,logistics,0.5644159545075469,0.8452706946488089,0.280854740141262,0.5644159545075469,0.8452706946488089,1.823141288,forcegen,forcegen_constrained,1.5,logistics,0.022999879,-0.10096607800000001,7.0,True,logistics,True,dependency_gain,False
migration_007,2026210002,logistics,logistics,command,0.8804513898482544,1.8227482575555554,0.9422968677073009,2.072858800172671,0.8804513898482544,1.8227482575555554,forcegen,forcegen_constrained,1.5,logistics,0.028017257000000018,-0.10101061300000003,,False,logistics,True,dependency_gain,True
migration_007,2026210003,logistics,logistics,command,0.8548402624957747,1.830911649111111,0.9760713866153363,9.581873974906276,0.8548402624957747,1.830911649111111,forcegen,forcegen_constrained,1.5,logistics,0.016589286999999953,-0.130374153,,False,logistics,True,dependency_gain,True
migration_007,2026210004,logistics,logistics,forcegen,0.7459296512615797,1.5787825724661095,0.8328529212045298,1.5787825724661095,0.7459296512615797,1.8220435870000002,forcegen,forcegen_constrained,1.5,logistics,0.027565087000000044,-0.15096992499999995,,False,logistics,True,dependency_gain,True
migration_007,2026210005,forcegen,forcegen,logistics,0.6185891606665882,0.9191767162912656,0.3005875556246774,0.6185891606665882,0.9191767162912656,1.7792570171666666,forcegen,forcegen_constrained,1.5,logistics,0.016667066000000008,0.056645767000000014,7.0,True,logistics,True,productive_autonomy,False
migration_007,2026210006,forcegen,forcegen,logistics,0.40148846048562653,0.7951913257731364,0.3937028652875099,0.40148846048562653,0.7951913257731364,1.770442666,forcegen,forcegen_constrained,1.5,logistics,0.04586557400000002,-0.13741724199999994,7.0,True,logistics,True,dependency_gain,False
migration_007,2026210007,logistics,logistics,forcegen,0.8786325556968904,1.6593656973882573,0.780733141691367,1.6593656973882573,0.8786325556968904,1.7568324713333334,forcegen,forcegen_constrained,1.5,logistics,0.030292632999999958,-0.12598524300000002,,False,logistics,True,dependency_gain,True
migration_007,2026210008,forcegen,forcegen,logistics,0.7076078541370876,0.8494720704547847,0.14186421631769708,0.7076078541370876,0.8494720704547847,1.7779875025,forcegen,forcegen_constrained,1.5,logistics,0.029250190000000065,-0.129264818,7.0,True,logistics,True,dependency_gain,False
migration_007,2026210009,forcegen,forcegen,logistics,0.23538785354155645,0.7756135261576721,0.5402256726161156,0.23538785354155645,0.7756135261576721,1.7586297448571429,forcegen,forcegen_constrained,1.5,logistics,0.03244033499999999,-0.14886294600000005,7.0,True,logistics,True,dependency_gain,False
migration_007,2026210010,forcegen,forcegen,logistics,0.20138790896636655,0.927604968762724,0.7262170597963575,0.20138790896636655,0.927604968762724,1.819051443,forcegen,forcegen_constrained,1.5,logistics,0.017461037000000013,-0.092874189,7.0,True,logistics,True,dependency_gain,False
migration_007,2026210011,logistics,logistics,command,0.9677639987533997,1.846178546285714,0.8784145475323144,-1.0,0.9677639987533997,1.846178546285714,forcegen,forcegen_constrained,1.5,logistics,0.029694953999999996,-0.446366005,,False,logistics,True,dependency_gain,True
migration_008,2026210000,forcegen,forcegen,logistics,0.4091520848805031,0.8620864740984183,0.45293438921791523,0.4091520848805031,0.8620864740984183,1.8357953343999998,forcegen,forcegen_constrained,0.5,command,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,False
migration_008,2026210001,logistics,logistics,command,0.9601751205022931,1.83689126975,0.8767161492477068,4.14033916644791,0.9601751205022931,1.83689126975,forcegen,forcegen_constrained,0.5,command,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_008,2026210002,logistics,logistics,forcegen,0.9385075437726698,1.6190810195334933,0.6805734757608235,1.6190810195334933,0.9385075437726698,1.7564992046666668,forcegen,forcegen_constrained,0.5,command,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_008,2026210003,logistics,logistics,command,0.965228199480318,1.8298273083333332,0.8645991088530152,-1.0,0.965228199480318,1.8298273083333332,forcegen,forcegen_constrained,0.5,command,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_008,2026210004,forcegen,forcegen,logistics,0.2165516834287648,0.9608472890323799,0.7442956056036152,0.2165516834287648,0.9608472890323799,1.8526132940000002,forcegen,forcegen_constrained,0.5,command,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,False
migration_008,2026210005,forcegen,forcegen,logistics,0.33322046802671523,0.9636534127568822,0.630432944730167,0.33322046802671523,0.9636534127568822,1.8425647756666665,forcegen,forcegen_constrained,0.5,command,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,False
migration_008,2026210006,logistics,logistics,command,0.8135595827227666,1.8063850804000001,0.9928254976772335,2.1357085263786724,0.8135595827227666,1.8063850804000001,forcegen,forcegen_constrained,0.5,command,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_008,2026210007,forcegen,forcegen,logistics,0.5269572979873965,0.941151718804406,0.4141944208170094,0.5269572979873965,0.941151718804406,1.8244363421818184,forcegen,forcegen_constrained,0.5,command,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,False
migration_008,2026210008,logistics,logistics,forcegen,0.8628344104645512,1.7176453019493618,0.8548108914848106,1.7176453019493618,0.8628344104645512,1.8060804080000001,forcegen,forcegen_constrained,0.5,command,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_008,2026210009,forcegen,forcegen,logistics,0.14783092082996513,0.8458280001543559,0.6979970793243908,0.14783092082996513,0.8458280001543559,1.7744177743999998,forcegen,forcegen_constrained,0.5,command,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,False
migration_008,2026210010,logistics,logistics,command,0.9340196286577055,1.8222843855,0.8882647568422944,2.8071471358721185,0.9340196286577055,1.8222843855,forcegen,forcegen_constrained,0.5,command,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_008,2026210011,logistics,logistics,command,0.8902193336570946,1.748373317,0.8581539833429054,-1.0,0.8902193336570946,1.748373317,forcegen,forcegen_constrained,0.5,command,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_009,2026210000,forcegen,forcegen,logistics,0.4091520848805031,0.8620864740984183,0.45293438921791523,0.4091520848805031,0.8620864740984183,1.8357953343999998,forcegen,forcegen_constrained,1.0,command,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,False
migration_009,2026210001,logistics,logistics,command,0.9601751205022931,1.83689126975,0.8767161492477068,4.14033916644791,0.9601751205022931,1.83689126975,forcegen,forcegen_constrained,1.0,command,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_009,2026210002,logistics,logistics,forcegen,0.9385075437726698,1.6190810195334933,0.6805734757608235,1.6190810195334933,0.9385075437726698,1.7564992046666668,forcegen,forcegen_constrained,1.0,command,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_009,2026210003,logistics,logistics,command,0.965228199480318,1.8298273083333332,0.8645991088530152,-1.0,0.965228199480318,1.8298273083333332,forcegen,forcegen_constrained,1.0,command,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_009,2026210004,forcegen,forcegen,logistics,0.2165516834287648,0.9608472890323799,0.7442956056036152,0.2165516834287648,0.9608472890323799,1.8526132940000002,forcegen,forcegen_constrained,1.0,command,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,False
migration_009,2026210005,forcegen,forcegen,logistics,0.33322046802671523,0.9636534127568822,0.630432944730167,0.33322046802671523,0.9636534127568822,1.8425647756666665,forcegen,forcegen_constrained,1.0,command,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,False
migration_009,2026210006,logistics,logistics,command,0.8135595827227666,1.8063850804000001,0.9928254976772335,2.1357085263786724,0.8135595827227666,1.8063850804000001,forcegen,forcegen_constrained,1.0,command,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_009,2026210007,forcegen,forcegen,logistics,0.5269572979873965,0.941151718804406,0.4141944208170094,0.5269572979873965,0.941151718804406,1.8244363421818184,forcegen,forcegen_constrained,1.0,command,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,False
