factor_structure,factor_capacity_level,factor_capacity_level_index,factor_support_intensity,n,mean_delta_capability_h30,median_delta_capability_h30,delta_capability_h30_boot95_lo,delta_capability_h30_boot95_hi,delta_capability_h30_q10,delta_capability_h30_q90,mean_delta_q_feasible_h360,median_delta_q_feasible_h360,delta_q_feasible_h360_boot95_lo,delta_q_feasible_h360_boot95_hi,delta_q_feasible_h360_q10,delta_q_feasible_h360_q90,effective_seed_count,effective_seed_fraction,effective_seed_fraction_wilson95_lo,effective_seed_fraction_wilson95_hi,trap_seed_count,trap_seed_fraction,trap_seed_fraction_wilson95_lo,trap_seed_fraction_wilson95_hi,build_seed_count,build_seed_fraction,build_seed_fraction_wilson95_lo,build_seed_fraction_wilson95_hi,trap_fraction_among_effective,trap_among_effective_wilson95_lo,trap_among_effective_wilson95_hi,build_fraction_among_effective,build_among_effective_wilson95_lo,build_among_effective_wilson95_hi,phase_regime,robust_phase_regime
forcegen_constrained,0.25,3,2.0,12,0.012725053333333304,0.0114052859999999,0.00568783064375002,0.0207864083604166,-0.0032708189999999054,0.028512897399999904,-0.10608904916666666,-0.0702230375,-0.18142810870624995,-0.05157219675833336,-0.2474307978,-0.03490111099999999,10,0.8333333333333334,0.5519691377470266,0.9530348578161463,9,0.75,0.46769466506643426,0.9110583316059453,0,0.0,2.7755575615628914e-17,0.24249400665524085,0.9,0.5958499732047615,0.9821237869049271,0.0,0.0,0.2775327998628892,effective_autonomy_trap,robust_effective_autonomy_trap
forcegen_constrained,0.4,4,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,,,,,,,not_initially_effective,robust_not_initially_effective
forcegen_constrained,0.4,4,0.25,12,0.002822409999999952,0.0018166849999999499,0.00030034190416665873,0.0054178395708332746,0.00012512429999991445,0.009829853799999993,-0.021936568833333277,-0.013013285499999899,-0.03474372870208329,-0.012442380393749907,-0.045734323199999996,-0.00996552679999999,11,0.9166666666666666,0.646120088858883,0.9851349055950829,11,0.9166666666666666,0.646120088858883,0.9851349055950829,0,0.0,2.7755575615628914e-17,0.24249400665524085,1.0,0.7411670330319684,1.0,0.0,0.0,0.2588329669680317,effective_autonomy_trap,robust_effective_autonomy_trap
forcegen_constrained,0.4,4,0.5,12,0.008635843583333292,0.005427808500000001,0.004568748287499958,0.014148733383333285,0.0024029053,0.0172125032999999,-0.016122350416666657,-0.01954665349999995,-0.11143888485416663,0.06798499474374996,-0.19761758469999996,0.18967810779999994,12,1.0,0.7575059933447592,1.0,8,0.6666666666666666,0.39062208887279953,0.8618799089087867,4,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.6666666666666666,0.39062208887279953,0.8618799089087867,0.3333333333333333,0.13812009109121315,0.6093779111272004,effective_autonomy_trap,effective_autonomy_direction_uncertain
forcegen_constrained,0.4,4,0.75,12,0.0013057884999999707,0.0032541595,-0.0027959454333333768,0.004701016268749977,-0.007224438099999991,0.0050081471999999004,-0.015178518166666653,-0.03012487199999995,-0.09298112136874995,0.06618991798125,-0.2049107184,0.20499463320000003,10,0.8333333333333334,0.5519691377470266,0.9530348578161463,7,0.5833333333333334,0.31951131254954973,0.8067396863412435,2,0.16666666666666666,0.04696514218385378,0.4480308622529734,0.7,0.39677814746114537,0.8922087325936989,0.2,0.05668215145437519,0.5098375284633583,effective_autonomy_trap,uncertain_or_mixed
forcegen_constrained,0.4,4,1.0,12,0.0045629951666666555,0.00545852149999995,-0.000739916079166665,0.009029729141666647,-7.047199999965501e-06,0.013599057399999913,-0.033857825666666626,-0.03539771199999995,-0.07988300423124996,0.012383896631250028,-0.11367228729999998,0.0,10,0.8333333333333334,0.5519691377470266,0.9530348578161463,6,0.5,0.2537815976337061,0.7462184023662939,1,0.08333333333333333,0.014865094404917095,0.35387991114111694,0.6,0.31267376973365824,0.8318196702937638,0.1,0.017876213095072896,0.4041500267952385,effective_autonomy_trap,uncertain_or_mixed
forcegen_constrained,0.4,4,1.5,12,0.009096678249999959,0.00865434049999995,0.005838232179166642,0.012285278543749919,0.0005478934999999878,0.01616462489999999,-0.043625062333333305,-0.04500915899999995,-0.11705288604791667,0.02682066413541666,-0.22074670349999997,0.05522852340000002,12,1.0,0.7575059933447592,1.0,8,0.6666666666666666,0.39062208887279953,0.8618799089087867,2,0.16666666666666666,0.04696514218385378,0.4480308622529734,0.6666666666666666,0.39062208887279953,0.8618799089087867,0.16666666666666666,0.04696514218385378,0.4480308622529734,effective_autonomy_trap,effective_autonomy_direction_uncertain
forcegen_constrained,0.4,4,2.0,12,0.012725130916666634,0.01140531499999995,0.005885740481249985,0.02073454802916661,-0.00327074889999999,0.028512925199999917,-0.1060890488333333,-0.07022303649999995,-0.18227841556874994,-0.05132927702291667,-0.2474307978,-0.03490111099999999,10,0.8333333333333334,0.5519691377470266,0.9530348578161463,9,0.75,0.46769466506643426,0.9110583316059453,0,0.0,2.7755575615628914e-17,0.24249400665524085,0.9,0.5958499732047615,0.9821237869049271,0.0,0.0,0.2775327998628892,effective_autonomy_trap,robust_effective_autonomy_trap
forcegen_constrained,0.6,5,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,,,,,,,not_initially_effective,robust_not_initially_effective
forcegen_constrained,0.6,5,0.25,12,0.002822408416666627,0.0018166964999999,0.00028844343541665433,0.005413718777083259,0.00012509240000000598,0.009829852299999912,-0.02193656849999993,-0.013013285499999899,-0.034470184966666616,-0.012556211295833291,-0.045734322999999986,-0.00996552679999999,11,0.9166666666666666,0.646120088858883,0.9851349055950829,11,0.9166666666666666,0.646120088858883,0.9851349055950829,0,0.0,2.7755575615628914e-17,0.24249400665524085,1.0,0.7411670330319684,1.0,0.0,0.0,0.2588329669680317,effective_autonomy_trap,robust_effective_autonomy_trap
forcegen_constrained,0.6,5,0.5,12,0.008635829333333284,0.0054277755,0.004526381977083276,0.014210819114583282,0.00240291089999999,0.017212472999999912,-0.01612235041666667,-0.01954665349999995,-0.10751635185208333,0.06974687618541651,-0.19761758459999998,0.18967810769999993,12,1.0,0.7575059933447592,1.0,8,0.6666666666666666,0.39062208887279953,0.8618799089087867,4,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.6666666666666666,0.39062208887279953,0.8618799089087867,0.3333333333333333,0.13812009109121315,0.6093779111272004,effective_autonomy_trap,effective_autonomy_direction_uncertain
forcegen_constrained,0.6,5,0.75,12,0.0013057601666666347,0.00325411849999995,-0.0026673646166666754,0.004776680243749957,-0.0072244967999999955,0.005008190500000001,-0.01517851791666665,-0.03012487199999995,-0.09433162579999997,0.06636519794583334,-0.2049107175,0.20499463330000003,10,0.8333333333333334,0.5519691377470266,0.9530348578161463,7,0.5833333333333334,0.31951131254954973,0.8067396863412435,2,0.16666666666666666,0.04696514218385378,0.4480308622529734,0.7,0.39677814746114537,0.8922087325936989,0.2,0.05668215145437519,0.5098375284633583,effective_autonomy_trap,uncertain_or_mixed
forcegen_constrained,0.6,5,1.0,12,0.004562962333333285,0.0054584495,-0.00046503660625000663,0.00907716482499994,-7.0611000000830855e-06,0.013598977399999991,-0.03385782566666664,-0.03539771199999995,-0.08028837148124997,0.013770622750000008,-0.11367228639999999,0.0,10,0.8333333333333334,0.5519691377470266,0.9530348578161463,6,0.5,0.2537815976337061,0.7462184023662939,1,0.08333333333333333,0.014865094404917095,0.35387991114111694,0.6,0.31267376973365824,0.8318196702937638,0.1,0.017876213095072896,0.4041500267952385,effective_autonomy_trap,uncertain_or_mixed
forcegen_constrained,0.6,5,1.5,12,0.009096630833333293,0.00865434899999995,0.005853567462499957,0.01228043864791663,0.0005478596999999559,0.0161645435999999,-0.06197988299999996,-0.04500915849999995,-0.12499994916458326,-0.012547624252083325,-0.22074670349999997,0.0,12,1.0,0.7575059933447592,1.0,8,0.6666666666666666,0.39062208887279953,0.8618799089087867,1,0.08333333333333333,0.014865094404917095,0.35387991114111694,0.6666666666666666,0.39062208887279953,0.8618799089087867,0.08333333333333333,0.014865094404917095,0.35387991114111694,effective_autonomy_trap,robust_effective_autonomy_trap
forcegen_constrained,0.6,5,2.0,12,0.012725050499999967,0.01140523799999995,0.005748951310416636,0.020669074137499965,-0.0032708305999999063,0.028512844099999914,-0.10608904866666664,-0.070223036,-0.17883373321041662,-0.051719706612499965,-0.24743079689999997,-0.03490111109999999,10,0.8333333333333334,0.5519691377470266,0.9530348578161463,9,0.75,0.46769466506643426,0.9110583316059453,0,0.0,2.7755575615628914e-17,0.24249400665524085,0.9,0.5958499732047615,0.9821237869049271,0.0,0.0,0.2775327998628892,effective_autonomy_trap,robust_effective_autonomy_trap
logistics_constrained,0.15,1,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,,,,,,,not_initially_effective,robust_not_initially_effective
logistics_constrained,0.15,1,0.25,12,0.0,0.0,0.0,0.0,0.0,0.0,-0.05322829808333329,-0.048824809,-0.060036274793749976,-0.04682956585208327,-0.07175967130000001,-0.0416501375,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,,,,,,,not_initially_effective,robust_not_initially_effective
logistics_constrained,0.15,1,0.5,12,0.0,0.0,0.0,0.0,0.0,0.0,-0.12075821249999996,-0.12353547249999994,-0.12753354791666663,-0.11327836603124994,-0.13534879689999998,-0.1063229637,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,,,,,,,not_initially_effective,robust_not_initially_effective
logistics_constrained,0.15,1,0.75,12,0.0,0.0,0.0,0.0,0.0,0.0,-0.18868301983333327,-0.19150424899999996,-0.19727507864999996,-0.1793471399958333,-0.2096087355,-0.1755076616,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,,,,,,,not_initially_effective,robust_not_initially_effective
logistics_constrained,0.15,1,1.0,12,0.05334509825,0.0,0.0,0.16003529475,0.0,0.0,-0.23773195258333335,-0.23636497499999995,-0.24863866326874998,-0.22747058352916666,-0.2552582618,-0.22211587770000002,1,0.08333333333333333,0.014865094404917095,0.35387991114111694,1,0.08333333333333333,0.014865094404917095,0.35387991114111694,0,0.0,2.7755575615628914e-17,0.24249400665524085,1.0,0.20654931437723745,1.0,0.0,0.0,0.7934506856227626,effective_autonomy_trap,uncertain_or_mixed
logistics_constrained,0.15,1,1.5,12,0.0,0.0,0.0,0.0,0.0,0.0,-0.31749841191666667,-0.3211779105,-0.32575513341249995,-0.3090416330291667,-0.33384905639999995,-0.2993722453,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,,,,,,,not_initially_effective,robust_not_initially_effective
logistics_constrained,0.15,1,2.0,12,0.0,0.0,0.0,0.0,0.0,0.0,-0.37853294266666665,-0.38493522500000005,-0.3883728383729167,-0.3680560784520834,-0.3927060875999999,-0.3506509260000001,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,,,,,,,not_initially_effective,robust_not_initially_effective
logistics_constrained,0.25,2,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,,,,,,,not_initially_effective,robust_not_initially_effective
logistics_constrained,0.25,2,0.25,12,0.0,0.0,0.0,0.0,0.0,0.0,-0.045287344416666576,-0.042973671499999894,-0.051061410620833234,-0.03982219713124992,-0.06086885419999981,-0.0343910664999999,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,,,,,,,not_initially_effective,robust_not_initially_effective
logistics_constrained,0.25,2,0.5,12,0.05920576875,0.0,0.0,0.17761730625000002,0.0,0.0,-0.08168709774999995,-0.0836625095,-0.08658659019374997,-0.07640672086041657,-0.08966098799999998,-0.0722063470999999,1,0.08333333333333333,0.014865094404917095,0.35387991114111694,1,0.08333333333333333,0.014865094404917095,0.35387991114111694,0,0.0,2.7755575615628914e-17,0.24249400665524085,1.0,0.20654931437723745,1.0,0.0,0.0,0.7934506856227626,effective_autonomy_trap,uncertain_or_mixed
logistics_constrained,0.25,2,0.75,12,0.0,0.0,0.0,0.0,0.0,0.0,-0.1222395215833333,-0.12376612449999991,-0.12550330960416667,-0.11891752873541658,-0.1272357088,-0.1130782791,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,,,,,,,not_initially_effective,robust_not_initially_effective
logistics_constrained,0.25,2,1.0,12,0.0,0.0,0.0,0.0,0.0,0.0,-0.1553888014166666,-0.155495939,-0.16009004737499996,-0.15093025352083334,-0.16251257749999998,-0.1445825777,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,,,,,,,not_initially_effective,robust_not_initially_effective
logistics_constrained,0.25,2,1.5,12,0.0,0.0,0.0,0.0,0.0,0.0,-0.21712651833333327,-0.2176996679999999,-0.22149552411458326,-0.21272145376249993,-0.225554657,-0.2079327523999999,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,,,,,,,not_initially_effective,robust_not_initially_effective
logistics_constrained,0.25,2,2.0,12,0.0,0.0,0.0,0.0,0.0,0.0,-0.2688822203333333,-0.269983103,-0.27674393772499994,-0.26074961943749997,-0.2829999532999999,-0.2536569219999999,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,,,,,,,not_initially_effective,robust_not_initially_effective
logistics_constrained,0.4,3,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,,,,,,,not_initially_effective,robust_not_initially_effective
logistics_constrained,0.4,3,0.25,12,0.03716179399999996,0.0317346264999999,0.019322162499999983,0.055087269716666616,0.0,0.07518815279999999,-0.028518186833333264,-0.0277772069999999,-0.030406775047916605,-0.027016200402083274,-0.0317356923999999,-0.0258095009,8,0.6666666666666666,0.39062208887279953,0.8618799089087867,8,0.6666666666666666,0.39062208887279953,0.8618799089087867,0,0.0,2.7755575615628914e-17,0.24249400665524085,1.0,0.6755924351161198,1.0,0.0,0.0,0.32440756488388023,effective_autonomy_trap,robust_effective_autonomy_trap
logistics_constrained,0.4,3,0.5,12,0.10543455741666663,0.059586973999999945,0.0325647522395833,0.2254410716874999,0.0,0.12439179889999992,-0.054788348499999924,-0.05405181149999995,-0.05870751287708323,-0.05143253323749993,-0.0615176692999999,-0.049594322899999904,8,0.6666666666666666,0.39062208887279953,0.8618799089087867,8,0.6666666666666666,0.39062208887279953,0.8618799089087867,0,0.0,2.7755575615628914e-17,0.24249400665524085,1.0,0.6755924351161198,1.0,0.0,0.0,0.32440756488388023,effective_autonomy_trap,robust_effective_autonomy_trap
logistics_constrained,0.4,3,0.75,12,0.17389919299999998,0.08052926299999996,0.05678990878958328,0.33002838520416644,0.0034928106999999936,0.5963723603000002,-0.08167759041666664,-0.07960452300000001,-0.08645636849999999,-0.07788676817083333,-0.08979310659999999,-0.07488337049999999,10,0.8333333333333334,0.5519691377470266,0.9530348578161463,10,0.8333333333333334,0.5519691377470266,0.9530348578161463,0,0.0,2.7755575615628914e-17,0.24249400665524085,1.0,0.7224672001371107,0.9999999999999999,0.0,0.0,0.2775327998628892,effective_autonomy_trap,robust_effective_autonomy_trap
logistics_constrained,0.4,3,1.0,12,0.19577964966666664,0.10535674899999994,0.0704940321145833,0.35551879582291657,0.0,0.6495624070000002,-0.10558566924999994,-0.10338330199999995,-0.11185058867499996,-0.10047162100208323,-0.1149643178999999,-0.09474500929999999,9,0.75,0.46769466506643426,0.9110583316059453,9,0.75,0.46769466506643426,0.9110583316059453,0,0.0,2.7755575615628914e-17,0.24249400665524085,1.0,0.7008549515804559,1.0,0.0,0.0,0.2991450484195441,effective_autonomy_trap,robust_effective_autonomy_trap
logistics_constrained,0.4,3,1.5,12,0.29479949224999996,0.163208037,0.13660573627499994,0.47523228192916667,0.03248412389999991,0.8190106364,-0.1476669316666666,-0.14737697599999994,-0.15210364729374998,-0.14356891033749997,-0.15820957269999988,-0.139017364,11,0.9166666666666666,0.646120088858883,0.9851349055950829,11,0.9166666666666666,0.646120088858883,0.9851349055950829,0,0.0,2.7755575615628914e-17,0.24249400665524085,1.0,0.7411670330319684,1.0,0.0,0.0,0.2588329669680317,effective_autonomy_trap,robust_effective_autonomy_trap
logistics_constrained,0.4,3,2.0,12,0.1889803710833333,0.17394177899999996,0.08428538766041664,0.32896965055833305,0.0,0.3077245591999999,-0.1873690610833333,-0.18737525500000002,-0.19186671601249997,-0.18294562503541667,-0.1951234291,-0.1773915170999999,8,0.6666666666666666,0.39062208887279953,0.8618799089087867,8,0.6666666666666666,0.39062208887279953,0.8618799089087867,0,0.0,2.7755575615628914e-17,0.24249400665524085,1.0,0.6755924351161198,1.0,0.0,0.0,0.32440756488388023,effective_autonomy_trap,robust_effective_autonomy_trap
logistics_constrained,0.6,4,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,,,,,,,not_initially_effective,robust_not_initially_effective
logistics_constrained,0.6,4,0.25,12,0.010582523083333293,0.00510200349999995,0.002758625491666625,0.024795913983333282,0.0,0.0057215188999999,-0.02085368608333331,-0.0192403025,-0.023453405993749992,-0.01907266324166664,-0.02259249399999991,-0.0184757245,9,0.75,0.46769466506643426,0.9110583316059453,9,0.75,0.46769466506643426,0.9110583316059453,0,0.0,2.7755575615628914e-17,0.24249400665524085,1.0,0.7008549515804559,1.0,0.0,0.0,0.2991450484195441,effective_autonomy_trap,robust_effective_autonomy_trap
logistics_constrained,0.6,4,0.5,12,0.0051590051666666244,0.004550457,0.002465890999999983,0.007918514091666573,0.0,0.01072159149999981,-0.03931392108333331,-0.037753144999999946,-0.041516019070833306,-0.03729544446666666,-0.0441834479,-0.0360049344,6,0.5,0.2537815976337061,0.7462184023662939,6,0.5,0.2537815976337061,0.7462184023662939,0,0.0,2.7755575615628914e-17,0.24249400665524085,1.0,0.6096657120978346,1.0,0.0,2.7755575615628914e-17,0.3903342879021653,effective_autonomy_trap,robust_effective_autonomy_trap
logistics_constrained,0.6,4,0.75,12,0.008503265416666643,0.011253841499999851,0.0043030729166666426,0.012685457749999983,0.0,0.0163980269,-0.0599878705833333,-0.056344382999999956,-0.06518999388333331,-0.055659789158333264,-0.0693446188,-0.0530601537,7,0.5833333333333334,0.31951131254954973,0.8067396863412435,7,0.5833333333333334,0.31951131254954973,0.8067396863412435,0,0.0,2.7755575615628914e-17,0.24249400665524085,1.0,0.6456695649333126,1.0,0.0,5.551115123125783e-17,0.35433043506668743,effective_autonomy_trap,robust_effective_autonomy_trap
logistics_constrained,0.6,4,1.0,12,0.010614456999999975,0.0070643195,0.004660575416666659,0.016977305074999952,0.0,0.02206301019999999,-0.07587078974999996,-0.072755196,-0.08084376781249995,-0.07147378894999995,-0.0900308645,-0.06861086969999991,6,0.5,0.2537815976337061,0.7462184023662939,6,0.5,0.2537815976337061,0.7462184023662939,0,0.0,2.7755575615628914e-17,0.24249400665524085,1.0,0.6096657120978346,1.0,0.0,2.7755575615628914e-17,0.3903342879021653,effective_autonomy_trap,robust_effective_autonomy_trap
logistics_constrained,0.6,4,1.5,12,0.0150705505833333,0.01720300099999995,0.007326635727083317,0.02259188068333328,0.0,0.02976024309999991,-0.10922161191666664,-0.10529842349999995,-0.11577107127499991,-0.10337565942499997,-0.1272403074999999,-0.10063195479999999,7,0.5833333333333334,0.31951131254954973,0.8067396863412435,7,0.5833333333333334,0.31951131254954973,0.8067396863412435,0,0.0,2.7755575615628914e-17,0.24249400665524085,1.0,0.6456695649333126,1.0,0.0,5.551115123125783e-17,0.35433043506668743,effective_autonomy_trap,robust_effective_autonomy_trap
logistics_constrained,0.6,4,2.0,12,0.023360135166666633,0.03155412299999995,0.013321405583333302,0.03284788728333327,0.0,0.039960313,-0.13778140841666664,-0.132149626,-0.14633994197083333,-0.13044827628958333,-0.1637461501,-0.1244514171,8,0.6666666666666666,0.39062208887279953,0.8618799089087867,8,0.6666666666666666,0.39062208887279953,0.8618799089087867,0,0.0,2.7755575615628914e-17,0.24249400665524085,1.0,0.6755924351161198,1.0,0.0,0.0,0.32440756488388023,effective_autonomy_trap,robust_effective_autonomy_trap
logistics_constrained,0.8,5,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,0,0.0,2.7755575615628914e-17,0.24249400665524085,,,,,,,not_initially_effective,robust_not_initially_effective
logistics_constrained,0.8,5,0.25,12,0.021512023416666637,0.000610278,0.0006581665291666468,0.05165450623541662,2.2490000002317602e-07,0.10294122200000003,-0.0056738224166666415,0.0,-0.010173059166666634,-0.0014085447499999919,-0.0170193452999999,0.0,9,0.75,0.46769466506643426,0.9110583316059453,3,0.25,0.08894166839405471,0.5323053349335657,0,0.0,2.7755575615628914e-17,0.24249400665524085,0.3333333333333333,0.1205838183869109,0.6457978644196036,0.0,0.0,0.2991450484195441,effective_autonomy_trap,effective_autonomy_direction_uncertain
logistics_constrained,0.8,5,0.5,12,0.03274323041666664,0.0036680209999999,0.0033957239291666284,0.0704060612770833,1.210000000195778e-08,0.14201795080000004,-0.029322325083333267,-0.032946397499999946,-0.0419695403416666,-0.018409778152083275,-0.03608343279999999,-0.0060309243999999,7,0.5833333333333334,0.31951131254954973,0.8067396863412435,7,0.5833333333333334,0.31951131254954973,0.8067396863412435,0,0.0,2.7755575615628914e-17,0.24249400665524085,1.0,0.6456695649333126,1.0,0.0,5.551115123125783e-17,0.35433043506668743,effective_autonomy_trap,robust_effective_autonomy_trap
logistics_constrained,0.8,5,0.75,12,0.09948979333333328,0.00619933549999985,0.006226202668749961,0.23129767349374877,1.7750000002036973e-07,0.21394598949999993,-0.02882362941666664,-0.026219711,-0.03927372029374998,-0.018331442716666632,-0.0493500252,-0.008434245299999909,9,0.75,0.46769466506643426,0.9110583316059453,9,0.75,0.46769466506643426,0.9110583316059453,0,0.0,2.7755575615628914e-17,0.24249400665524085,1.0,0.7008549515804559,1.0,0.0,0.0,0.2991450484195441,effective_autonomy_trap,robust_effective_autonomy_trap
logistics_constrained,0.8,5,1.0,12,0.1060800670833333,0.0063390549999999,0.007422178083333292,0.24529726387083328,0.00014635279999998112,0.2390404067,-0.04278954541666662,-0.032089424500000005,-0.05431294741666663,-0.03182091936458328,-0.0683259002,-0.022615392199999987,11,0.9166666666666666,0.646120088858883,0.9851349055950829,11,0.9166666666666666,0.646120088858883,0.9851349055950829,0,0.0,2.7755575615628914e-17,0.24249400665524085,1.0,0.7411670330319684,1.0,0.0,0.0,0.2588329669680317,effective_autonomy_trap,robust_effective_autonomy_trap
logistics_constrained,0.8,5,1.5,12,0.15174764908333332,0.00831753,0.008109960689583327,0.3478898588541666,1.867300000046868e-06,0.7392691367000002,-0.08102454949999997,-0.0924257344999999,-0.0934263006145833,-0.06793282652499999,-0.1010346099999999,-0.04705916059999999,11,0.9166666666666666,0.646120088858883,0.9851349055950829,11,0.9166666666666666,0.646120088858883,0.9851349055950829,0,0.0,2.7755575615628914e-17,0.24249400665524085,1.0,0.7411670330319684,1.0,0.0,0.0,0.2588329669680317,effective_autonomy_trap,robust_effective_autonomy_trap
logistics_constrained,0.8,5,2.0,12,0.07599648108333333,0.0039699665,0.004658718639583335,0.21045835485625,7.733000000009767e-07,0.04175054279999999,-0.09827845316666663,-0.09579945399999995,-0.11362107851666664,-0.08359985910624998,-0.1319093351,-0.0701183015,10,0.8333333333333334,0.5519691377470266,0.9530348578161463,10,0.8333333333333334,0.5519691377470266,0.9530348578161463,0,0.0,2.7755575615628914e-17,0.24249400665524085,1.0,0.7224672001371107,0.9999999999999999,0.0,0.0,0.2775327998628892,effective_autonomy_trap,robust_effective_autonomy_trap
