scenario,seed,days_from_withdrawal,demand_on,demand_off,relative_error
M3,2026240011,336.0,89193.715143638,89646.998100609,0.0050563093753824406
M3,2026240011,343.0,90179.743766245,89646.997741339,0.005942709051374393
M3,2026240011,350.0,91791.614364598,92046.918748519,0.0027736331361456696
M3,2026240011,357.0,91368.494455937,92046.918557224,0.007370416217303625
M3,2026240011,360.0,38118.319600847,38420.141649611,0.007855828630633442
M4,2026240000,7.0,90574.911087128,90800.281626295,0.0024820466977684822
M4,2026240000,14.0,91013.730619012,91299.412489339,0.003129065812557725
M4,2026240000,21.0,88076.848881926,87464.525495359,0.007000819853524281
M4,2026240000,28.0,86443.537115731,86715.734046713,0.0031389566607989247
M4,2026240000,30.0,24629.070971733,24676.422331051,0.0019188907809547463
M4,2026240000,35.0,61336.004616349,61552.764091932,0.003521523018190685
M4,2026240000,42.0,86624.451760931,85933.632586251,0.008038984899033912
M4,2026240000,49.0,86201.144113685,85754.214991616,0.005211745243224509
M4,2026240000,56.0,91089.997157206,90637.264206213,0.004994997973051847
M4,2026240000,63.0,84927.903527893,85578.292530838,0.007599929651677094
M4,2026240000,70.0,85137.149797116,85537.310505782,0.004678200732520793
M4,2026240000,77.0,85235.663303494,85512.012364793,0.0032316987246200912
M4,2026240000,84.0,84853.236030334,85444.602777446,0.006921054436314804
M4,2026240000,90.0,73702.427498421,73115.21237022,0.008031367333348208
M4,2026240000,91.0,12265.110468279,12176.572566775,0.007271167729545207
M4,2026240000,98.0,85610.177344592,85174.774455051,0.005111876049296435
M4,2026240000,105.0,84635.14053064,85087.513033013,0.005316555699512479
M4,2026240000,112.0,85039.751258499,85022.536054358,0.00020247813038644908
M4,2026240000,119.0,85192.508074197,84974.20737717,0.002569023045523081
M4,2026240000,126.0,85000.377415988,84938.290791826,0.0007309615437654887
M4,2026240000,133.0,86947.668763902,87406.406111468,0.005248326386752229
M4,2026240000,140.0,85077.750572834,84844.664273182,0.00274721223365929
M4,2026240000,147.0,84782.411891248,84877.105015236,0.001115649785310117
M4,2026240000,154.0,84819.97673104,84866.193484552,0.0005445837926076881
M4,2026240000,161.0,84721.758312761,84858.095806768,0.0016066527620118049
M4,2026240000,168.0,84878.648850766,84852.086476934,0.00031304326074786383
M4,2026240000,175.0,84187.455849604,84847.626865772,0.007780665653883196
M4,2026240000,180.0,60794.752638033,60603.366991974,0.0031580035162790433
M4,2026240000,182.0,24257.303554548,24240.950218158,0.0006746161451110398
M4,2026240000,189.0,84720.372680718,84841.86086605,0.0014319368303791046
M4,2026240000,196.0,84526.301873139,84840.037729318,0.0036979693146763576
M4,2026240000,203.0,84737.914523257,84838.684491415,0.0011877832472543238
M4,2026240000,210.0,84555.529829991,84837.679982189,0.0033257645925399014
M4,2026240000,217.0,89647.133120198,89333.497748154,0.0035108372553395322
M4,2026240000,224.0,84411.255994269,84789.237851035,0.004457898978052707
M4,2026240000,231.0,86829.78797228,87123.613192065,0.0033725095759889255
M4,2026240000,238.0,84564.408142743,84788.521720409,0.0026432065699294855
M4,2026240000,245.0,90047.343305119,89677.985538778,0.004118711678478556
M4,2026240000,252.0,87525.922556627,87634.763903593,0.0012419882489298107
M4,2026240000,259.0,84327.845644008,84835.144883998,0.005979824053859605
M4,2026240000,266.0,84387.316906765,84835.052131177,0.005277714967625442
M4,2026240000,273.0,84745.508403176,84834.983255438,0.0010546928734880918
M4,2026240000,280.0,84899.247987031,84834.932108992,0.0007581296576789569
M4,2026240000,287.0,84997.558963384,84834.894127361,0.001917428408395221
M4,2026240000,294.0,87323.520758634,87393.577842454,0.0008016273683897068
M4,2026240000,301.0,82981.729039605,83668.648877705,0.00821000275866824
M4,2026240000,308.0,82548.621232114,82283.987489073,0.0032161025627999392
M4,2026240000,315.0,81759.225242183,81199.45962252,0.006893711143710198
M4,2026240000,322.0,80235.860834638,80386.551927957,0.0018745808808175307
M4,2026240000,329.0,79837.224202263,79802.151546083,0.0004394951201252175
M4,2026240000,336.0,79270.524719316,79381.209231489,0.0013943414725546136
M4,2026240000,343.0,78747.348350505,78458.433994791,0.0036823874885544114
M4,2026240000,350.0,77818.748193898,77459.103791545,0.004643023024393195
M4,2026240000,357.0,76822.294579597,76712.195728267,0.0014352196581622143
M4,2026240000,360.0,32740.265008933,32699.067396845,0.001259901745453989
M4,2026240001,7.0,99099.813393833,99603.013732514,0.005052059368729051
M4,2026240001,14.0,97271.230837625,97752.673597219,0.004925110913873804
M4,2026240001,21.0,96678.846041594,96470.083788335,0.0021640102823694885
M4,2026240001,28.0,95047.010449941,95595.05698028,0.005733000718353702
M4,2026240001,30.0,27085.815631058,27194.29928013,0.003989205529971597
M4,2026240001,35.0,67567.199648684,67808.901721046,0.0035644593294891233
M4,2026240001,42.0,94313.705466666,94604.362621647,0.003072344096259428
M4,2026240001,49.0,94064.287130237,94335.783121781,0.0028779746407947347
M4,2026240001,56.0,93891.326325794,94028.523867145,0.001459105553383541
M4,2026240001,63.0,93693.069576027,93796.463098999,0.0011023179292258098
M4,2026240001,70.0,93610.432721753,93864.867988345,0.00271065492388051
M4,2026240001,77.0,95950.921434394,95879.478390016,0.0007451338448816552
M4,2026240001,84.0,96980.644800154,97174.526945043,0.0019951951502543298
M4,2026240001,90.0,80167.122890123,80297.148082893,0.0016193002600263255
M4,2026240001,91.0,13276.113371084,13188.770616711,0.00662250917172921
M4,2026240001,98.0,90399.771804065,90872.386268386,0.0052008589597852236
M4,2026240001,105.0,90797.938228004,90145.679164069,0.007235610957546342
M4,2026240001,112.0,92126.965041158,91879.792595366,0.002690172004202565
M4,2026240001,119.0,91305.912972104,91512.617363879,0.0022587529209562407
M4,2026240001,126.0,91653.713671183,92029.629612669,0.004084727310847014
M4,2026240001,133.0,91281.4348592,91240.574793871,0.00044782779395368023
M4,2026240001,140.0,93466.429696876,92783.842992288,0.007356741029197676
M4,2026240001,147.0,93968.514389478,93930.904665312,0.00040039776365415655
M4,2026240001,154.0,93633.713058866,93651.605688333,0.00019105523429629933
M4,2026240001,161.0,93525.549008831,93900.642712163,0.003994580787713898
M4,2026240001,168.0,93968.878445843,93880.14368945,0.0009451919533329459
M4,2026240001,175.0,94181.693353333,93721.195147471,0.004913490541146116
M4,2026240001,180.0,67024.255741794,66939.298888995,0.0012691625727941044
M4,2026240001,182.0,26788.452068175,26778.705111276,0.00036398163609851174
M4,2026240001,189.0,93296.599655953,93715.382468627,0.004468666740107334
M4,2026240001,196.0,94233.41553617,93547.685241631,0.00733027538594648
M4,2026240001,203.0,92750.988124272,93169.162189845,0.004488331286278052
M4,2026240001,210.0,93858.377518306,93341.803827507,0.0055342158563125715
M4,2026240001,217.0,93498.21673843,93435.129642773,0.0006751967477136089
M4,2026240001,224.0,92838.384952116,92791.546995449,0.0005047653389085302
M4,2026240001,231.0,94165.508067072,93578.52001549,0.006272679365786589
M4,2026240001,238.0,93656.450337467,93568.550605126,0.0009394153459953765
M4,2026240001,245.0,93020.508896996,93026.332933938,6.260632616928437e-05
M4,2026240001,252.0,92712.529715662,92525.806932475,0.0020180616562823495
M4,2026240001,259.0,92572.74707912,92730.182783945,0.0016977827509712707
M4,2026240001,266.0,92240.134863868,92933.897189381,0.007465116028646
M4,2026240001,273.0,93208.19096494,93040.298328212,0.0018045152449505675
M4,2026240001,280.0,96058.663406497,95753.211152491,0.0031899948871641844
M4,2026240001,287.0,93146.439467496,92921.503189315,0.0024207128647362472
M4,2026240001,294.0,90849.765048672,90540.345163547,0.003417480732662085
M4,2026240001,301.0,91462.162723908,91739.450309726,0.0030225555623217817
M4,2026240001,308.0,92523.733282023,92277.698043348,0.0026662481172797657
M4,2026240001,315.0,92873.945321633,92396.944748758,0.0051625145633552826
M4,2026240001,322.0,91356.3527867,91902.861009292,0.0059465855207353055
M4,2026240001,329.0,89239.473954898,89414.219610884,0.0019543385464466903
M4,2026240001,336.0,89709.80972934,89628.759287953,0.0009042905651144229
M4,2026240001,343.0,90098.841466093,90610.910731399,0.00565129807406903
M4,2026240001,350.0,91409.396687775,90783.775371283,0.0068913339848818735
M4,2026240001,357.0,91104.412309736,91729.481773497,0.00681427008717276
M4,2026240001,360.0,39589.465948845,39632.125171808,0.0010763799008524893
M4,2026240002,7.0,100156.074399187,99782.409977063,0.003744792516134786
M4,2026240002,14.0,96331.402112152,96866.960740982,0.005528805949244725
M4,2026240002,21.0,95201.690674358,94765.678580618,0.0046009494182969075
M4,2026240002,28.0,92921.676327114,93283.761149723,0.003881541847651768
M4,2026240002,30.0,26440.462230568,26447.322510077,0.00025939410336857583
M4,2026240002,35.0,65923.444197093,65807.806306547,0.0017572062804727792
M4,2026240002,42.0,91216.715184292,91548.83963646,0.0036278390145289673
M4,2026240002,49.0,90822.686806785,91067.203630188,0.002685015171827936
M4,2026240002,56.0,90643.788409851,90740.053711084,0.0010608909439210365
M4,2026240002,63.0,90850.037566619,90438.32797356,0.004552379530715841
M4,2026240002,70.0,92658.171987069,92481.278510862,0.0019127490347813712
M4,2026240002,77.0,90087.092922025,89900.261023278,0.0020782130843715885
M4,2026240002,84.0,89853.063916759,89738.448877845,0.0012772121687774282
M4,2026240002,90.0,77291.250873033,76824.648604613,0.006073601075891966
M4,2026240002,91.0,12828.534425003,12797.36283624,0.002435782212467015
M4,2026240002,98.0,89496.031694821,89538.118164481,0.00047003969396242155
M4,2026240002,105.0,89036.08242606,89477.588504832,0.004934264391224145
M4,2026240002,112.0,88732.090078414,89433.852163801,0.00784671652185688
M4,2026240002,119.0,89950.152267856,89402.20342108,0.006129030670476683
M4,2026240002,126.0,89778.041754315,89379.268220997,0.004461588702337604
M4,2026240002,133.0,89647.535584826,89362.624025006,0.0031882631349351926
M4,2026240002,140.0,89917.609504047,89350.528834453,0.006346696286987555
M4,2026240002,147.0,89453.539169174,89341.728009812,0.0012514998517794299
M4,2026240002,154.0,88991.930449134,89335.316451495,0.0038437878321889206
M4,2026240002,161.0,89215.300719559,89330.640163193,0.0012911520999210936
M4,2026240002,168.0,89887.181110277,89327.225842206,0.006268584552935171
M4,2026240002,175.0,89312.477494434,89324.730434597,0.00013717298785439146
M4,2026240002,180.0,63534.634006281,63802.229888381,0.0041941462323205414
M4,2026240002,182.0,25361.272979193,25520.675042876,0.006245997153883891
M4,2026240002,189.0,89408.468363046,89321.568338278,0.0009728895986118558
M4,2026240002,196.0,94296.909986725,94112.76592151,0.0019566321679311926
M4,2026240002,203.0,89437.340446158,89273.238581624,0.0018381977302634445
M4,2026240002,210.0,88812.988745974,89319.343680253,0.005669040024428136
M4,2026240002,217.0,89598.952243028,89318.956683355,0.0031347831420110855
M4,2026240002,224.0,92010.581323605,91885.196179675,0.0013645848204407527
M4,2026240002,231.0,88898.351744204,89318.463322922,0.004703524479581908
M4,2026240002,238.0,89907.307812066,89318.309584096,0.00659437276312809
M4,2026240002,245.0,89315.657829903,89318.196454181,2.84222518902971e-05
M4,2026240002,252.0,88903.541978062,89318.113169758,0.0046415130927370245
M4,2026240002,259.0,88607.772328788,89318.0518318,0.007952250283621919
M4,2026240002,266.0,89871.800925467,89318.006639779,0.0062002535269451075
M4,2026240002,273.0,89339.804481101,89317.973331673,0.0002444205641225012
M4,2026240002,280.0,89952.471782077,89317.948774222,0.0071040929237969445
M4,2026240002,287.0,89325.092009699,89317.9306628,8.017815511235191e-05
M4,2026240002,294.0,89719.972741802,89317.917301508,0.004501397395292996
M4,2026240002,301.0,91568.093366238,91931.063409797,0.003948285052909813
M4,2026240002,308.0,88640.819943029,89271.268028786,0.007062161204584998
M4,2026240002,315.0,88972.449919144,89317.894791179,0.003867588604082512
M4,2026240002,322.0,89685.633913049,89317.890823402,0.004117238844948598
M4,2026240002,329.0,89167.707947528,89317.887892731,0.0016814094997785725
M4,2026240002,336.0,88787.469126727,89317.885727662,0.005938526159836423
M4,2026240002,343.0,88775.015963237,89317.884127883,0.006077933551008931
M4,2026240002,350.0,89004.056955848,89317.8829456,0.00351358517916427
M4,2026240002,357.0,89261.97777326,89317.882071709,0.0006259026429232895
M4,2026240002,360.0,38114.443466613,38279.092107696,0.004301268186292781
M4,2026240003,7.0,102140.673124118,101492.736711068,0.006384066821397773
M4,2026240003,14.0,97972.086393811,97638.305170833,0.003418547898737026
M4,2026240003,21.0,97485.711089557,98043.895965164,0.005693213943735356
M4,2026240003,28.0,96594.022365406,96574.883676182,0.00019817460291404095
M4,2026240003,30.0,27452.848749911,27358.097134689,0.0034633847067477535
M4,2026240003,35.0,67775.627298818,67696.660810123,0.0011664753881508545
M4,2026240003,42.0,92009.106606468,92745.338798326,0.007938212328480779
M4,2026240003,49.0,92560.629558163,93240.808294773,0.007294861006134517
M4,2026240003,56.0,91211.372925518,90841.435881135,0.0040723381438736396
M4,2026240003,63.0,88421.124170828,88696.208506675,0.003101421588120072
M4,2026240003,70.0,84526.570746231,84720.443932286,0.002288387277691311
M4,2026240003,77.0,85414.814809927,85723.273845145,0.0035983114197809495
M4,2026240003,84.0,88876.213722685,88230.260991574,0.007321215236716665
M4,2026240003,90.0,75199.099866349,75711.345053348,0.006765765244800017
M4,2026240003,91.0,12558.077473342,12595.829996009,0.0029972238970327773
M4,2026240003,98.0,87813.033488133,87220.719000937,0.006790983770606697
M4,2026240003,105.0,84793.200050869,84551.921954011,0.002853608661778553
M4,2026240003,112.0,81295.070018872,81124.115266975,0.002107323467681458
M4,2026240003,119.0,77835.13675734,78188.57071378,0.004520276470250278
M4,2026240003,126.0,76075.821701222,76016.121931189,0.0007853566916638671
M4,2026240003,133.0,74106.409701208,74508.210432923,0.005392704097714579
M4,2026240003,140.0,73088.841546129,73517.326146429,0.0058283485371402
M4,2026240003,147.0,73366.78510618,72890.739997327,0.0065309408145735265
M4,2026240003,154.0,72594.769224976,72503.225086834,0.0012626216010716291
M4,2026240003,161.0,71794.576162233,72266.041057311,0.006524017203379077
M4,2026240003,168.0,72131.954359905,72121.333985806,0.00014725703910409968
M4,2026240003,175.0,71522.008259369,72032.986567311,0.007093671001194976
M4,2026240003,180.0,51571.107353372,51417.619075161,0.0029851300190822626
M4,2026240003,182.0,20622.793929627,20561.287369044,0.002991376924948938
M4,2026240003,189.0,71510.524461285,71945.687944948,0.006048499862785286
M4,2026240003,196.0,71936.997818792,71925.208726017,0.00016390766163668937
M4,2026240003,203.0,71391.394894837,71912.538438071,0.007246907904423391
M4,2026240003,210.0,72110.053189998,71904.673862459,0.002856272290892318
M4,2026240003,217.0,71454.814518421,71899.778046827,0.006188663449228026
M4,2026240003,224.0,71898.453932581,71896.722599858,2.4080829562195836e-05
M4,2026240003,231.0,71779.877936461,71894.81155526,0.0015986357890467717
M4,2026240003,238.0,72322.595358859,71893.614058821,0.005966890184252396
M4,2026240003,245.0,71627.335231159,71892.862499309,0.003693374542605791
M4,2026240003,252.0,72361.149876429,71892.390181232,0.006520296432144183
M4,2026240003,259.0,71922.765640992,71892.093013844,0.0004266481314168118
M4,2026240003,266.0,71333.375851812,71891.905862948,0.007769024960901132
M4,2026240003,273.0,71810.497187561,71891.787899009,0.0011307370956218773
M4,2026240003,280.0,72377.341269462,71891.713489697,0.006754989639169021
M4,2026240003,287.0,71632.263507653,71891.666522984,0.0036082487425447203
M4,2026240003,294.0,72018.824018743,71891.636860289,0.0017691509612053442
M4,2026240003,301.0,71445.104198502,71891.618116044,0.006210931527807082
M4,2026240003,308.0,72140.270344093,71891.606265222,0.0034588749895730075
M4,2026240003,315.0,71473.158622126,71891.598769002,0.0058204317895407
M4,2026240003,322.0,71910.826645733,71891.594025,0.00026752252462667936
M4,2026240003,329.0,71464.134976099,71891.591021322,0.005945842053992515
M4,2026240003,336.0,72057.392462093,71891.589118619,0.0023062968214603765
M4,2026240003,343.0,71447.247536999,71891.587912743,0.006180700533187623
M4,2026240003,350.0,72237.278734198,71891.587148111,0.004808512369810575
M4,2026240003,357.0,71839.755055441,71891.586663021,0.0007209690310904834
M4,2026240003,360.0,30652.670273367,30810.679896455,0.005128404294193489
M4,2026240004,7.0,98334.595927613,97658.935273271,0.006918574859037321
M4,2026240004,14.0,95366.432722245,94886.068313287,0.005062538868951368
M4,2026240004,21.0,92855.266577239,92664.138064442,0.0020625941900423916
M4,2026240004,28.0,90399.62208408,90133.184806553,0.002956039754934041
M4,2026240004,30.0,25200.991017581,25371.592603375,0.006724118129317047
M4,2026240004,35.0,62647.307625269,62634.441560068,0.00020541518181592521
M4,2026240004,42.0,85552.00174938,86063.928978672,0.005948220530564791
M4,2026240004,49.0,84338.130946,84648.257260848,0.003663705844437195
M4,2026240004,56.0,83378.577319034,83639.251523427,0.003116649176612792
M4,2026240004,63.0,82696.372492952,82928.909834296,0.002804056411794796
M4,2026240004,70.0,82214.450790378,82433.436651568,0.0026565174289119326
M4,2026240004,77.0,81875.347611058,82090.032572256,0.0026152378610525347
M4,2026240004,84.0,81637.372846892,81852.966362522,0.0026339120646543886
M4,2026240004,90.0,70410.156104224,70027.574040161,0.005463305980635571
M4,2026240004,91.0,11732.286860276,11662.079852378,0.006020110373681379
M4,2026240004,98.0,81678.311402039,81577.234162613,0.0012390373425081977
M4,2026240004,105.0,81078.740690864,81499.832346834,0.0051667794134592
M4,2026240004,112.0,82006.730483308,81446.495798206,0.006878560944967476
M4,2026240004,119.0,80994.94606299,81409.695750992,0.0050945981823909536
M4,2026240004,126.0,81845.057810141,81384.266168333,0.005661925375783622
M4,2026240004,133.0,81184.942259422,81366.663893983,0.0022333671538725206
M4,2026240004,140.0,80742.381115192,81354.457809691,0.007523579051203409
M4,2026240004,147.0,81773.601734472,81345.978133143,0.005256849953037516
M4,2026240004,154.0,80847.18291678,81340.076398171,0.0060596633691148705
M4,2026240004,161.0,81743.741165278,81335.961403195,0.0050135236007301555
M4,2026240004,168.0,81114.186901527,81333.087099796,0.002691404028478641
M4,2026240004,175.0,80693.054241407,81331.075927923,0.007844746663396284
M4,2026240004,180.0,58411.42325981,58092.735389528,0.005485847208693217
M4,2026240004,182.0,23318.187818796,23236.930940198,0.0034968851440459548
M4,2026240004,189.0,80998.835565953,81328.676762715,0.004055656748533324
M4,2026240004,196.0,81561.252702528,81327.980983125,0.0028682836655123615
M4,2026240004,203.0,80990.727825181,81327.491038494,0.004140828753140785
M4,2026240004,210.0,81943.589543648,81327.145542323,0.0075798061915771835
M4,2026240004,217.0,80960.082456522,81326.901574438,0.004510427802050943
M4,2026240004,224.0,81822.880298752,81326.729074847,0.006100715343517455
M4,2026240004,231.0,81168.834513674,81326.606955947,0.0019399855493599035
M4,2026240004,238.0,80730.846949966,81326.520401076,0.007324467445211469
M4,2026240004,245.0,81764.986664014,81326.458983991,0.005392189522346163
M4,2026240004,252.0,80820.094171754,81326.415357284,0.006225790025364183
M4,2026240004,259.0,81719.076088314,81326.384336069,0.004828589829129377
M4,2026240004,266.0,81098.311191981,81326.362256693,0.002804146876657172
M4,2026240004,273.0,80682.939036422,81326.346527128,0.007911427454710232
M4,2026240004,280.0,81731.584262522,81326.335311353,0.004982997815129889
M4,2026240004,287.0,80817.254462947,81326.32730735,0.0062596315517740985
M4,2026240004,294.0,81723.707029955,81326.321590809,0.00488630779522309
M4,2026240004,301.0,81101.433625475,81326.317504859,0.0027652042571652802
M4,2026240004,308.0,80685.017702278,81326.314582243,0.007885478190659576
M4,2026240004,315.0,81732.896996289,81326.312490274,0.004999421387310862
M4,2026240004,322.0,80828.398827896,81326.310991856,0.006122399477948183
M4,2026240004,329.0,81733.699806144,81326.309917884,0.005009324641328684
M4,2026240004,336.0,81107.33069971,81326.309147653,0.002692590506541069
M4,2026240004,343.0,80688.537216605,81326.30859492,0.00784212869529957
M4,2026240004,350.0,81735.275287352,81326.308198032,0.005028718238680495
M4,2026240004,357.0,80809.719576801,81326.307912896,0.0063520446132668915
M4,2026240004,360.0,35116.009184649,34854.131896132,0.007513522049478044
M4,2026240005,7.0,108911.555327334,108371.619535539,0.00498226190684496
M4,2026240005,14.0,104102.053190815,103883.343233925,0.002105341916052019
M4,2026240005,21.0,98856.698211806,98902.871849191,0.0004668584088782209
M4,2026240005,28.0,99141.799417156,98563.723271634,0.005864999072010219
M4,2026240005,30.0,27100.402809569,27273.387486219,0.006342617936162325
M4,2026240005,35.0,67379.514511892,67677.731303237,0.004406424175314105
M4,2026240005,42.0,93584.752554134,93799.318859206,0.0022875038718998585
M4,2026240005,49.0,95801.259238181,96032.000299741,0.002402751799814708
M4,2026240005,56.0,92521.599019709,92519.414026493,2.3616591598504735e-05
M4,2026240005,63.0,92880.522894219,92121.656923779,0.008237650035625033
M4,2026240005,70.0,92903.745982504,93635.234371867,0.007812106140066234
M4,2026240005,77.0,93410.762021394,93590.606645071,0.0019216097653800403
M4,2026240005,84.0,90822.658263572,91226.781631819,0.004429876413683002
M4,2026240005,90.0,77468.780821167,78081.590056725,0.007848319112261996
M4,2026240005,91.0,12964.840190303,13005.651354654,0.0031379562036618846
M4,2026240005,98.0,90976.812392044,90989.170930178,0.00013582427455562286
M4,2026240005,105.0,93491.367892721,92889.030922908,0.006484478994219444
M4,2026240005,112.0,90482.920217229,90823.536037661,0.0037503034487753138
M4,2026240005,119.0,90928.07836338,90835.575361507,0.001018356536025231
M4,2026240005,126.0,93398.305827069,93089.174413566,0.003320809486714568
M4,2026240005,133.0,90547.298881758,90792.331505862,0.0026988251104464863
M4,2026240005,140.0,90624.387761492,90779.273558489,0.0017061801766589913
M4,2026240005,147.0,90444.441628493,90769.820054443,0.0035846543020007747
M4,2026240005,154.0,91282.042506655,90762.957724048,0.005719125903600443
M4,2026240005,161.0,90920.004758358,90757.96467859,0.0017854089207691383
M4,2026240005,168.0,92559.928868924,93044.333492802,0.005206170066396071
M4,2026240005,175.0,93457.239661824,93141.649836877,0.0033882782353513254
M4,2026240005,180.0,64423.989656969,64821.394087319,0.006130760313711641
M4,2026240005,182.0,26088.613519616,25928.326493852,0.006181927159934726
M4,2026240005,189.0,90261.940980107,90748.295994014,0.005359384532565555
M4,2026240005,196.0,90808.693119545,90747.251334985,0.0006770649651215312
M4,2026240005,203.0,90237.060387523,90746.484520489,0.005613706532631362
M4,2026240005,210.0,90570.762705213,90745.9211712,0.00193020759199245
M4,2026240005,217.0,90690.858882995,90745.506993826,0.0006022128548437596
M4,2026240005,224.0,90448.380739138,90745.202293675,0.003270933856937279
M4,2026240005,231.0,90407.067592695,90744.97800919,0.0037237368271859144
M4,2026240005,238.0,90742.189795752,90744.812838173,2.890570093175152e-05
M4,2026240005,245.0,90150.989583965,90744.691149872,0.0065425487528130676
M4,2026240005,252.0,91088.643369532,90744.60146476,0.003791320907454889
M4,2026240005,259.0,90548.011945175,90744.535345501,0.0021656775207207104
M4,2026240005,266.0,93051.322046953,92979.301388384,0.0007745880802885942
M4,2026240005,273.0,93044.153084597,92792.058657343,0.0027167672632947186
M4,2026240005,280.0,90493.764368425,90744.424087347,0.002762260286987055
M4,2026240005,287.0,90845.055931506,90744.404507893,0.0011091749861473071
M4,2026240005,294.0,90786.823459981,90744.390057907,0.00046761460457129573
M4,2026240005,301.0,92513.746057014,92932.051336729,0.004501194945103691
M4,2026240005,308.0,90231.546677609,90744.371518447,0.005651312938276865
M4,2026240005,315.0,90789.317969201,90744.365705419,0.0004953725053071826
M4,2026240005,322.0,90322.466114207,90744.361413318,0.004649272886382109
M4,2026240005,329.0,92489.807090539,92839.109137095,0.0037624450493184314
M4,2026240005,336.0,91019.629221769,90744.355903433,0.0030335034680167537
M4,2026240005,343.0,91285.114747141,90744.354174911,0.005959164921573729
M4,2026240005,350.0,90649.445570176,90744.352898287,0.001045875859816669
M4,2026240005,357.0,90231.498919885,90744.351955367,0.005651624860732483
M4,2026240005,360.0,38959.334840479,38890.436327214,0.0017716055609482907
M4,2026240006,7.0,106320.688239774,105846.385096779,0.004481051880622279
M4,2026240006,14.0,103610.919458544,103786.203548532,0.0016888958647189576
M4,2026240006,21.0,102857.165576532,102288.924330552,0.005555256834490652
M4,2026240006,28.0,100710.972596238,101232.941867457,0.005156120740839563
M4,2026240006,30.0,28700.273099829,28778.264256111,0.0027100715869422306
M4,2026240006,35.0,72118.803110043,71855.190364641,0.003668666717939812
M4,2026240006,42.0,100730.852856167,99966.212487705,0.007648988087410495
M4,2026240006,49.0,102961.529592182,102407.717848584,0.005407910216462918
M4,2026240006,56.0,100038.706430839,99465.665954315,0.005761188758211245
M4,2026240006,63.0,98854.185884154,99321.387355413,0.0047039362185624985
M4,2026240006,70.0,99042.026110927,99226.353072754,0.0018576412023512334
M4,2026240006,77.0,99866.916843895,99808.374542272,0.0005865469895836314
M4,2026240006,84.0,98327.595699411,98822.269841347,0.0050056949990136095
M4,2026240006,90.0,83602.887731995,83687.701841435,0.0010134596550482949
M4,2026240006,91.0,13926.278484586,13863.982602106,0.004493361270558556
M4,2026240006,98.0,96884.899255127,96482.884963891,0.004166690199888379
M4,2026240006,105.0,95089.041853743,95670.6320734,0.006079088295463591
M4,2026240006,112.0,94976.822251888,94781.289749758,0.002062986298733162
M4,2026240006,119.0,92961.781964497,92654.568238697,0.003315688925434904
M4,2026240006,126.0,90485.471224717,90765.4854438,0.003085029708306766
M4,2026240006,133.0,89704.121966566,89317.816293037,0.00432506849766228
M4,2026240006,140.0,88623.863972289,88260.802075126,0.0041135123251424405
M4,2026240006,147.0,87855.89484546,87525.360715004,0.003776438368900514
M4,2026240006,154.0,86956.893187827,87034.959527981,0.0008969538284085731
M4,2026240006,161.0,86449.376886564,86718.626170919,0.0031048610459339984
M4,2026240006,168.0,85955.744659101,86519.226390962,0.006512792073691761
M4,2026240006,175.0,87035.146837589,86395.312069828,0.007405896829724523
M4,2026240006,180.0,61727.473613488,61662.16946801,0.0010590633777795093
M4,2026240006,182.0,24614.39660345,24656.713959193,0.0017162609670142441
M4,2026240006,189.0,86746.793813893,86271.873344672,0.005504928209030649
M4,2026240006,196.0,85713.236120675,86242.944159675,0.006142044942473892
M4,2026240006,203.0,86460.194442185,86225.093262251,0.0027265981518738614
M4,2026240006,210.0,85956.332346769,86214.030837771,0.00298905512824134
M4,2026240006,217.0,85618.098079743,86207.137633014,0.006832839709613912
M4,2026240006,224.0,86763.616816317,86202.814706,0.0065056125165940185
M4,2026240006,231.0,86580.907337881,86200.084142708,0.004417898183748038
M4,2026240006,238.0,86732.431632247,86198.345865004,0.00619600946959511
M4,2026240006,245.0,86719.788833027,86197.230024195,0.006062361965521728
M4,2026240006,252.0,86272.666751117,86196.507465433,0.0008835541940552706
M4,2026240006,259.0,85819.615357818,86196.035349461,0.004367022103939051
M4,2026240006,266.0,86083.217719442,86195.724043288,0.001305242517476993
M4,2026240006,273.0,86722.689055507,86195.516890774,0.00611600444836388
M4,2026240006,280.0,86131.097392738,86195.377799923,0.0007457523689287003
M4,2026240006,287.0,85705.234380828,86195.283588786,0.0056853366861218295
M4,2026240006,294.0,85663.533074723,86195.21923936,0.00616839506098972
M4,2026240006,301.0,86576.464231305,86195.174936458,0.004423557294571046
M4,2026240006,308.0,85938.313514261,86195.144207775,0.002979642251017109
M4,2026240006,315.0,85657.842388658,86195.122747159,0.006233303479096279
M4,2026240006,322.0,86631.069306196,86195.107664404,0.005057846710852748
M4,2026240006,329.0,86838.511052486,86195.097003001,0.007464624692778041
M4,2026240006,336.0,86166.673676559,86195.089427644,0.00032966786476675523
M4,2026240006,343.0,85971.145625776,86195.084019852,0.0025980413688607277
M4,2026240006,350.0,86180.325484242,86195.080143255,0.0001711775079097987
M4,2026240006,357.0,86024.084243411,86195.077353915,0.0019837920650840374
M4,2026240006,360.0,37207.010555214,36940.746784341,0.007207861076210604
M4,2026240007,7.0,110629.797139721,110327.512499237,0.0027398844915142977
M4,2026240007,14.0,109431.391190456,110212.01782856,0.007082953869135268
M4,2026240007,21.0,105316.912590704,105558.69340977,0.0022904870385940354
