cell_id,seed,factor_starting_structure,factor_channels,factor_dose_regime,factor_intensity,initial_postsplit_bottleneck,bottleneck_changed_by_h360,modal_bottleneck_h360
rising_038,2026300008,logistics_constrained,command,single_reference,1.0,logistics,False,logistics
rising_038,2026300009,logistics_constrained,command,single_reference,1.0,logistics,False,logistics
rising_038,2026300010,logistics_constrained,command,single_reference,1.0,logistics,False,logistics
rising_038,2026300011,logistics_constrained,command,single_reference,1.0,logistics,False,logistics
rising_038,2026300012,logistics_constrained,command,single_reference,1.0,logistics,False,logistics
rising_038,2026300013,logistics_constrained,command,single_reference,1.0,logistics,False,logistics
rising_038,2026300014,logistics_constrained,command,single_reference,1.0,logistics,False,logistics
rising_038,2026300015,logistics_constrained,command,single_reference,1.0,logistics,False,logistics
rising_039,2026300000,logistics_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_039,2026300001,logistics_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_039,2026300002,logistics_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_039,2026300003,logistics_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_039,2026300004,logistics_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_039,2026300005,logistics_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_039,2026300006,logistics_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_039,2026300007,logistics_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_039,2026300008,logistics_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_039,2026300009,logistics_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_039,2026300010,logistics_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_039,2026300011,logistics_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_039,2026300012,logistics_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_039,2026300013,logistics_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_039,2026300014,logistics_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_039,2026300015,logistics_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_040,2026300000,logistics_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_040,2026300001,logistics_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_040,2026300002,logistics_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_040,2026300003,logistics_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_040,2026300004,logistics_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_040,2026300005,logistics_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_040,2026300006,logistics_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_040,2026300007,logistics_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_040,2026300008,logistics_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_040,2026300009,logistics_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_040,2026300010,logistics_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_040,2026300011,logistics_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_040,2026300012,logistics_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_040,2026300013,logistics_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_040,2026300014,logistics_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_040,2026300015,logistics_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_041,2026300000,logistics_constrained,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_041,2026300001,logistics_constrained,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_041,2026300002,logistics_constrained,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_041,2026300003,logistics_constrained,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_041,2026300004,logistics_constrained,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_041,2026300005,logistics_constrained,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_041,2026300006,logistics_constrained,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_041,2026300007,logistics_constrained,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_041,2026300008,logistics_constrained,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_041,2026300009,logistics_constrained,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_041,2026300010,logistics_constrained,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_041,2026300011,logistics_constrained,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_041,2026300012,logistics_constrained,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_041,2026300013,logistics_constrained,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_041,2026300014,logistics_constrained,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_041,2026300015,logistics_constrained,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_042,2026300000,logistics_constrained,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_042,2026300001,logistics_constrained,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_042,2026300002,logistics_constrained,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_042,2026300003,logistics_constrained,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_042,2026300004,logistics_constrained,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_042,2026300005,logistics_constrained,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_042,2026300006,logistics_constrained,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_042,2026300007,logistics_constrained,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_042,2026300008,logistics_constrained,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_042,2026300009,logistics_constrained,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_042,2026300010,logistics_constrained,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_042,2026300011,logistics_constrained,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_042,2026300012,logistics_constrained,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_042,2026300013,logistics_constrained,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_042,2026300014,logistics_constrained,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_042,2026300015,logistics_constrained,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_043,2026300000,logistics_constrained,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_043,2026300001,logistics_constrained,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_043,2026300002,logistics_constrained,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_043,2026300003,logistics_constrained,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_043,2026300004,logistics_constrained,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_043,2026300005,logistics_constrained,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_043,2026300006,logistics_constrained,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_043,2026300007,logistics_constrained,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_043,2026300008,logistics_constrained,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_043,2026300009,logistics_constrained,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_043,2026300010,logistics_constrained,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_043,2026300011,logistics_constrained,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_043,2026300012,logistics_constrained,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_043,2026300013,logistics_constrained,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_043,2026300014,logistics_constrained,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_043,2026300015,logistics_constrained,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_044,2026300000,logistics_constrained,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_044,2026300001,logistics_constrained,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_044,2026300002,logistics_constrained,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_044,2026300003,logistics_constrained,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_044,2026300004,logistics_constrained,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_044,2026300005,logistics_constrained,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_044,2026300006,logistics_constrained,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_044,2026300007,logistics_constrained,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_044,2026300008,logistics_constrained,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_044,2026300009,logistics_constrained,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_044,2026300010,logistics_constrained,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_044,2026300011,logistics_constrained,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_044,2026300012,logistics_constrained,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_044,2026300013,logistics_constrained,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_044,2026300014,logistics_constrained,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_044,2026300015,logistics_constrained,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_045,2026300000,logistics_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_045,2026300001,logistics_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_045,2026300002,logistics_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_045,2026300003,logistics_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_045,2026300004,logistics_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_045,2026300005,logistics_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_045,2026300006,logistics_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_045,2026300007,logistics_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_045,2026300008,logistics_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_045,2026300009,logistics_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_045,2026300010,logistics_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_045,2026300011,logistics_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_045,2026300012,logistics_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_045,2026300013,logistics_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_045,2026300014,logistics_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_045,2026300015,logistics_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_046,2026300000,logistics_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_046,2026300001,logistics_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_046,2026300002,logistics_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_046,2026300003,logistics_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_046,2026300004,logistics_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_046,2026300005,logistics_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_046,2026300006,logistics_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_046,2026300007,logistics_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_046,2026300008,logistics_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_046,2026300009,logistics_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_046,2026300010,logistics_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_046,2026300011,logistics_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_046,2026300012,logistics_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_046,2026300013,logistics_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_046,2026300014,logistics_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_046,2026300015,logistics_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_047,2026300000,command_constrained,none,control,0.0,logistics,True,logistics
rising_047,2026300001,command_constrained,none,control,0.0,logistics,True,logistics
rising_047,2026300002,command_constrained,none,control,0.0,logistics,True,logistics
rising_047,2026300003,command_constrained,none,control,0.0,command,True,logistics
rising_047,2026300004,command_constrained,none,control,0.0,logistics,True,logistics
rising_047,2026300005,command_constrained,none,control,0.0,logistics,True,logistics
rising_047,2026300006,command_constrained,none,control,0.0,logistics,True,logistics
rising_047,2026300007,command_constrained,none,control,0.0,logistics,True,logistics
rising_047,2026300008,command_constrained,none,control,0.0,logistics,True,logistics
rising_047,2026300009,command_constrained,none,control,0.0,logistics,True,logistics
rising_047,2026300010,command_constrained,none,control,0.0,logistics,True,logistics
rising_047,2026300011,command_constrained,none,control,0.0,logistics,False,logistics
rising_047,2026300012,command_constrained,none,control,0.0,logistics,True,logistics
rising_047,2026300013,command_constrained,none,control,0.0,logistics,True,logistics
rising_047,2026300014,command_constrained,none,control,0.0,logistics,True,logistics
rising_047,2026300015,command_constrained,none,control,0.0,logistics,True,logistics
rising_048,2026300000,command_constrained,forcegen,single_reference,0.5,logistics,True,logistics
rising_048,2026300001,command_constrained,forcegen,single_reference,0.5,logistics,True,logistics
rising_048,2026300002,command_constrained,forcegen,single_reference,0.5,logistics,True,logistics
rising_048,2026300003,command_constrained,forcegen,single_reference,0.5,command,True,logistics
rising_048,2026300004,command_constrained,forcegen,single_reference,0.5,logistics,True,logistics
rising_048,2026300005,command_constrained,forcegen,single_reference,0.5,logistics,True,logistics
rising_048,2026300006,command_constrained,forcegen,single_reference,0.5,logistics,True,logistics
rising_048,2026300007,command_constrained,forcegen,single_reference,0.5,logistics,True,logistics
rising_048,2026300008,command_constrained,forcegen,single_reference,0.5,logistics,True,logistics
rising_048,2026300009,command_constrained,forcegen,single_reference,0.5,logistics,True,logistics
rising_048,2026300010,command_constrained,forcegen,single_reference,0.5,logistics,True,logistics
rising_048,2026300011,command_constrained,forcegen,single_reference,0.5,logistics,False,logistics
rising_048,2026300012,command_constrained,forcegen,single_reference,0.5,logistics,True,logistics
rising_048,2026300013,command_constrained,forcegen,single_reference,0.5,logistics,True,logistics
rising_048,2026300014,command_constrained,forcegen,single_reference,0.5,logistics,True,logistics
rising_048,2026300015,command_constrained,forcegen,single_reference,0.5,logistics,True,logistics
rising_049,2026300000,command_constrained,logistics,single_reference,0.5,logistics,True,logistics
rising_049,2026300001,command_constrained,logistics,single_reference,0.5,logistics,True,logistics
rising_049,2026300002,command_constrained,logistics,single_reference,0.5,logistics,True,logistics
rising_049,2026300003,command_constrained,logistics,single_reference,0.5,command,True,logistics
rising_049,2026300004,command_constrained,logistics,single_reference,0.5,logistics,True,logistics
rising_049,2026300005,command_constrained,logistics,single_reference,0.5,logistics,True,logistics
rising_049,2026300006,command_constrained,logistics,single_reference,0.5,logistics,True,logistics
rising_049,2026300007,command_constrained,logistics,single_reference,0.5,logistics,True,logistics
rising_049,2026300008,command_constrained,logistics,single_reference,0.5,logistics,True,logistics
rising_049,2026300009,command_constrained,logistics,single_reference,0.5,logistics,True,logistics
rising_049,2026300010,command_constrained,logistics,single_reference,0.5,logistics,True,logistics
rising_049,2026300011,command_constrained,logistics,single_reference,0.5,logistics,False,logistics
rising_049,2026300012,command_constrained,logistics,single_reference,0.5,command,True,logistics
rising_049,2026300013,command_constrained,logistics,single_reference,0.5,logistics,True,logistics
rising_049,2026300014,command_constrained,logistics,single_reference,0.5,logistics,True,logistics
rising_049,2026300015,command_constrained,logistics,single_reference,0.5,logistics,True,logistics
rising_050,2026300000,command_constrained,command,single_reference,0.5,logistics,True,logistics
rising_050,2026300001,command_constrained,command,single_reference,0.5,command,True,logistics
rising_050,2026300002,command_constrained,command,single_reference,0.5,logistics,True,logistics
rising_050,2026300003,command_constrained,command,single_reference,0.5,command,True,logistics
rising_050,2026300004,command_constrained,command,single_reference,0.5,logistics,True,logistics
rising_050,2026300005,command_constrained,command,single_reference,0.5,logistics,True,logistics
rising_050,2026300006,command_constrained,command,single_reference,0.5,logistics,True,logistics
rising_050,2026300007,command_constrained,command,single_reference,0.5,logistics,True,logistics
rising_050,2026300008,command_constrained,command,single_reference,0.5,command,True,logistics
rising_050,2026300009,command_constrained,command,single_reference,0.5,logistics,True,logistics
rising_050,2026300010,command_constrained,command,single_reference,0.5,command,True,logistics
rising_050,2026300011,command_constrained,command,single_reference,0.5,logistics,True,logistics
rising_050,2026300012,command_constrained,command,single_reference,0.5,command,True,logistics
rising_050,2026300013,command_constrained,command,single_reference,0.5,command,True,logistics
rising_050,2026300014,command_constrained,command,single_reference,0.5,command,True,logistics
rising_050,2026300015,command_constrained,command,single_reference,0.5,command,True,logistics
rising_051,2026300000,command_constrained,forcegen+logistics,equal_total_effort,0.5,logistics,True,logistics
rising_051,2026300001,command_constrained,forcegen+logistics,equal_total_effort,0.5,logistics,True,logistics
rising_051,2026300002,command_constrained,forcegen+logistics,equal_total_effort,0.5,logistics,True,logistics
rising_051,2026300003,command_constrained,forcegen+logistics,equal_total_effort,0.5,command,True,logistics
rising_051,2026300004,command_constrained,forcegen+logistics,equal_total_effort,0.5,logistics,True,logistics
rising_051,2026300005,command_constrained,forcegen+logistics,equal_total_effort,0.5,logistics,False,logistics
rising_051,2026300006,command_constrained,forcegen+logistics,equal_total_effort,0.5,logistics,True,logistics
rising_051,2026300007,command_constrained,forcegen+logistics,equal_total_effort,0.5,logistics,True,logistics
rising_051,2026300008,command_constrained,forcegen+logistics,equal_total_effort,0.5,logistics,True,logistics
rising_051,2026300009,command_constrained,forcegen+logistics,equal_total_effort,0.5,logistics,True,logistics
rising_051,2026300010,command_constrained,forcegen+logistics,equal_total_effort,0.5,logistics,True,logistics
rising_051,2026300011,command_constrained,forcegen+logistics,equal_total_effort,0.5,logistics,False,logistics
rising_051,2026300012,command_constrained,forcegen+logistics,equal_total_effort,0.5,logistics,True,logistics
rising_051,2026300013,command_constrained,forcegen+logistics,equal_total_effort,0.5,logistics,True,logistics
rising_051,2026300014,command_constrained,forcegen+logistics,equal_total_effort,0.5,logistics,True,logistics
rising_051,2026300015,command_constrained,forcegen+logistics,equal_total_effort,0.5,logistics,True,logistics
rising_052,2026300000,command_constrained,forcegen+logistics,equal_channel_dose,0.5,logistics,True,logistics
rising_052,2026300001,command_constrained,forcegen+logistics,equal_channel_dose,0.5,logistics,True,logistics
rising_052,2026300002,command_constrained,forcegen+logistics,equal_channel_dose,0.5,logistics,True,logistics
rising_052,2026300003,command_constrained,forcegen+logistics,equal_channel_dose,0.5,command,True,logistics
rising_052,2026300004,command_constrained,forcegen+logistics,equal_channel_dose,0.5,logistics,True,logistics
rising_052,2026300005,command_constrained,forcegen+logistics,equal_channel_dose,0.5,logistics,True,logistics
rising_052,2026300006,command_constrained,forcegen+logistics,equal_channel_dose,0.5,logistics,True,logistics
rising_052,2026300007,command_constrained,forcegen+logistics,equal_channel_dose,0.5,logistics,True,logistics
rising_052,2026300008,command_constrained,forcegen+logistics,equal_channel_dose,0.5,logistics,True,logistics
rising_052,2026300009,command_constrained,forcegen+logistics,equal_channel_dose,0.5,logistics,True,logistics
rising_052,2026300010,command_constrained,forcegen+logistics,equal_channel_dose,0.5,logistics,True,logistics
rising_052,2026300011,command_constrained,forcegen+logistics,equal_channel_dose,0.5,logistics,False,logistics
rising_052,2026300012,command_constrained,forcegen+logistics,equal_channel_dose,0.5,command,True,logistics
rising_052,2026300013,command_constrained,forcegen+logistics,equal_channel_dose,0.5,logistics,True,logistics
rising_052,2026300014,command_constrained,forcegen+logistics,equal_channel_dose,0.5,logistics,True,logistics
rising_052,2026300015,command_constrained,forcegen+logistics,equal_channel_dose,0.5,logistics,True,logistics
rising_053,2026300000,command_constrained,forcegen+command,equal_total_effort,0.5,logistics,True,logistics
rising_053,2026300001,command_constrained,forcegen+command,equal_total_effort,0.5,logistics,False,logistics
rising_053,2026300002,command_constrained,forcegen+command,equal_total_effort,0.5,command,True,logistics
rising_053,2026300003,command_constrained,forcegen+command,equal_total_effort,0.5,command,True,logistics
rising_053,2026300004,command_constrained,forcegen+command,equal_total_effort,0.5,logistics,True,logistics
rising_053,2026300005,command_constrained,forcegen+command,equal_total_effort,0.5,logistics,True,logistics
rising_053,2026300006,command_constrained,forcegen+command,equal_total_effort,0.5,logistics,True,logistics
rising_053,2026300007,command_constrained,forcegen+command,equal_total_effort,0.5,command,True,logistics
rising_053,2026300008,command_constrained,forcegen+command,equal_total_effort,0.5,logistics,True,logistics
rising_053,2026300009,command_constrained,forcegen+command,equal_total_effort,0.5,logistics,True,logistics
rising_053,2026300010,command_constrained,forcegen+command,equal_total_effort,0.5,logistics,False,logistics
rising_053,2026300011,command_constrained,forcegen+command,equal_total_effort,0.5,logistics,False,logistics
rising_053,2026300012,command_constrained,forcegen+command,equal_total_effort,0.5,logistics,True,logistics
rising_053,2026300013,command_constrained,forcegen+command,equal_total_effort,0.5,logistics,True,logistics
rising_053,2026300014,command_constrained,forcegen+command,equal_total_effort,0.5,command,True,logistics
rising_053,2026300015,command_constrained,forcegen+command,equal_total_effort,0.5,logistics,True,logistics
rising_054,2026300000,command_constrained,forcegen+command,equal_channel_dose,0.5,logistics,True,logistics
rising_054,2026300001,command_constrained,forcegen+command,equal_channel_dose,0.5,command,True,logistics
rising_054,2026300002,command_constrained,forcegen+command,equal_channel_dose,0.5,logistics,True,logistics
rising_054,2026300003,command_constrained,forcegen+command,equal_channel_dose,0.5,command,True,logistics
rising_054,2026300004,command_constrained,forcegen+command,equal_channel_dose,0.5,logistics,True,logistics
rising_054,2026300005,command_constrained,forcegen+command,equal_channel_dose,0.5,logistics,True,logistics
rising_054,2026300006,command_constrained,forcegen+command,equal_channel_dose,0.5,logistics,True,logistics
rising_054,2026300007,command_constrained,forcegen+command,equal_channel_dose,0.5,logistics,True,logistics
rising_054,2026300008,command_constrained,forcegen+command,equal_channel_dose,0.5,command,True,logistics
rising_054,2026300009,command_constrained,forcegen+command,equal_channel_dose,0.5,logistics,True,logistics
rising_054,2026300010,command_constrained,forcegen+command,equal_channel_dose,0.5,command,True,logistics
rising_054,2026300011,command_constrained,forcegen+command,equal_channel_dose,0.5,logistics,True,logistics
rising_054,2026300012,command_constrained,forcegen+command,equal_channel_dose,0.5,command,True,logistics
rising_054,2026300013,command_constrained,forcegen+command,equal_channel_dose,0.5,command,True,logistics
rising_054,2026300014,command_constrained,forcegen+command,equal_channel_dose,0.5,command,True,logistics
rising_054,2026300015,command_constrained,forcegen+command,equal_channel_dose,0.5,command,True,logistics
rising_055,2026300000,command_constrained,logistics+command,equal_total_effort,0.5,logistics,True,logistics
rising_055,2026300001,command_constrained,logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_055,2026300002,command_constrained,logistics+command,equal_total_effort,0.5,command,True,logistics
rising_055,2026300003,command_constrained,logistics+command,equal_total_effort,0.5,command,True,logistics
rising_055,2026300004,command_constrained,logistics+command,equal_total_effort,0.5,logistics,True,logistics
rising_055,2026300005,command_constrained,logistics+command,equal_total_effort,0.5,logistics,True,logistics
rising_055,2026300006,command_constrained,logistics+command,equal_total_effort,0.5,logistics,True,logistics
rising_055,2026300007,command_constrained,logistics+command,equal_total_effort,0.5,command,True,logistics
rising_055,2026300008,command_constrained,logistics+command,equal_total_effort,0.5,logistics,True,logistics
rising_055,2026300009,command_constrained,logistics+command,equal_total_effort,0.5,logistics,True,logistics
rising_055,2026300010,command_constrained,logistics+command,equal_total_effort,0.5,logistics,True,logistics
rising_055,2026300011,command_constrained,logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_055,2026300012,command_constrained,logistics+command,equal_total_effort,0.5,command,True,logistics
rising_055,2026300013,command_constrained,logistics+command,equal_total_effort,0.5,logistics,True,logistics
rising_055,2026300014,command_constrained,logistics+command,equal_total_effort,0.5,command,True,logistics
rising_055,2026300015,command_constrained,logistics+command,equal_total_effort,0.5,logistics,True,logistics
rising_056,2026300000,command_constrained,logistics+command,equal_channel_dose,0.5,logistics,True,logistics
rising_056,2026300001,command_constrained,logistics+command,equal_channel_dose,0.5,logistics,True,logistics
rising_056,2026300002,command_constrained,logistics+command,equal_channel_dose,0.5,logistics,True,logistics
rising_056,2026300003,command_constrained,logistics+command,equal_channel_dose,0.5,command,True,logistics
rising_056,2026300004,command_constrained,logistics+command,equal_channel_dose,0.5,logistics,True,logistics
rising_056,2026300005,command_constrained,logistics+command,equal_channel_dose,0.5,logistics,True,logistics
rising_056,2026300006,command_constrained,logistics+command,equal_channel_dose,0.5,logistics,True,logistics
rising_056,2026300007,command_constrained,logistics+command,equal_channel_dose,0.5,logistics,True,logistics
rising_056,2026300008,command_constrained,logistics+command,equal_channel_dose,0.5,logistics,True,logistics
rising_056,2026300009,command_constrained,logistics+command,equal_channel_dose,0.5,logistics,True,logistics
rising_056,2026300010,command_constrained,logistics+command,equal_channel_dose,0.5,command,True,logistics
rising_056,2026300011,command_constrained,logistics+command,equal_channel_dose,0.5,logistics,True,logistics
rising_056,2026300012,command_constrained,logistics+command,equal_channel_dose,0.5,command,True,logistics
rising_056,2026300013,command_constrained,logistics+command,equal_channel_dose,0.5,command,True,logistics
rising_056,2026300014,command_constrained,logistics+command,equal_channel_dose,0.5,logistics,True,logistics
rising_056,2026300015,command_constrained,logistics+command,equal_channel_dose,0.5,logistics,True,logistics
rising_057,2026300000,command_constrained,forcegen+logistics+command,equal_total_effort,0.5,logistics,True,logistics
rising_057,2026300001,command_constrained,forcegen+logistics+command,equal_total_effort,0.5,logistics,True,logistics
rising_057,2026300002,command_constrained,forcegen+logistics+command,equal_total_effort,0.5,logistics,True,logistics
rising_057,2026300003,command_constrained,forcegen+logistics+command,equal_total_effort,0.5,command,True,logistics
rising_057,2026300004,command_constrained,forcegen+logistics+command,equal_total_effort,0.5,logistics,True,logistics
rising_057,2026300005,command_constrained,forcegen+logistics+command,equal_total_effort,0.5,logistics,True,logistics
rising_057,2026300006,command_constrained,forcegen+logistics+command,equal_total_effort,0.5,logistics,True,logistics
rising_057,2026300007,command_constrained,forcegen+logistics+command,equal_total_effort,0.5,logistics,True,logistics
rising_057,2026300008,command_constrained,forcegen+logistics+command,equal_total_effort,0.5,logistics,True,logistics
rising_057,2026300009,command_constrained,forcegen+logistics+command,equal_total_effort,0.5,logistics,True,logistics
rising_057,2026300010,command_constrained,forcegen+logistics+command,equal_total_effort,0.5,logistics,True,logistics
rising_057,2026300011,command_constrained,forcegen+logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_057,2026300012,command_constrained,forcegen+logistics+command,equal_total_effort,0.5,command,True,logistics
